player_id,season,season_start_year,log_market_value_eur,market_value_eur,age,minutes_played,finishing_index,playmaking_index,progression_index,defensive_index,position_group,league_tm,matching_confidence,is_low_minutes,minutes_bucket,log_minutes_played,age_squared,pred_log_market_value,expected_market_value_eur,inefficiency_log_gap,inefficiency_score,market_value_gap_eur,market_value_gap_pct,scouting_bucket
575677ef98189b21f805574af1733c49,2022-2023,2022,17.034386382832476,25000000,19,2460,0.0,0.0,0.0,0.0,DEF,Liga Portugal,1.0,False,very_high,7.8083230503910555,361,17.034386382832473,24999999.99999995,-3.552713678800501e-15,-1.224744871391589,-4.842877388000488e-08,-1.887379141862766e-15,not_priority
e1290c38854a1ba066c6bbcbe06b189a,2022-2023,2022,16.99356438831222,24000000,20,1707,0.0,0.0,0.0,0.0,ATT,Austrian Bundesliga,1.0,False,high,7.443078374348516,400,16.993564388312222,24000000.000000067,3.552713678800501e-15,1.224744871391589,6.705522537231445e-08,2.886579864025407e-15,priority_review
10e37d554e6c4381fc8e017be60f77e1,2022-2023,2022,18.420680743952367,100000000,20,2811,0.0,0.0,0.0,0.0,MID,LaLiga,1.0,False,very_high,7.941651252930556,400,18.420680743952367,100000000.00000018,0.0,0.0,1.7881393432617188e-07,1.7763568394002505e-15,monitor
