player_id_tm,player_name_tm,player_name_norm,current_club,current_club_norm,current_club_id,current_competition_id,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,date_of_birth,country_of_citizenship,position,sub_position,foot,height_in_cm,homonym_group_size,is_homonym_name,identity_resolution_status,identity_primary_key,snapshot_source
979410,Mohammed Fuseini,mohammed fuseini,Union Saint-Gilloise,union saint gilloise,3948,BE1,Belgian Pro League,2025-2026,3000000,2025-12-10,23.57,2002-05-16 00:00:00,Ghana,Attack,Centre-Forward,right,169.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
544106,Óscar Gil,oscar gil,RCD Espanyol Barcelona,rcd espanyol barcelona,2727,BE1,Belgian Pro League,2023-2024,2500000,2023-10-13,25.46,1998-04-26 00:00:00,Spain,Defender,Right-Back,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
432958,Lucas Mineiro,lucas mineiro,KVC Westerlo,kvc westerlo,968,BE1,Belgian Pro League,2022-2023,1200000,2023-06-09,27.29,1996-02-24 00:00:00,,Midfield,Defensive Midfield,left,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
780136,Aleksandar Stanković,aleksandar stankovic,Inter Milan Primavera,inter milan primavera,2282,BE1,Belgian Pro League,2023-2024,1000000,2024-06-25,18.89,2005-08-03 00:00:00,Serbia,Midfield,Defensive Midfield,right,185.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
513295,Alioune Ndour,alioune ndour,SV Zulte Waregem,sv zulte waregem,3508,BE1,Belgian Pro League,2022-2023,900000,2023-06-09,25.63,1997-10-21 00:00:00,Senegal,Attack,Centre-Forward,,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
73912,Kanu,kanu,Al-Raed SFC,al raed sfc,601,BE1,Belgian Pro League,2018-2019,600000,2019-06-01,31.69,1987-09-23 00:00:00,Brazil,Midfield,Attacking Midfield,left,190.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
15338,Fernando,fernando,Al-Shabab FC,al shabab fc,2282,BE1,Belgian Pro League,2013-2014,500000,2013-09-24,32.39,1981-05-03 00:00:00,Brazil,Midfield,Defensive Midfield,right,192.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
56935,Robson,robson,Waasland-Beveren,waasland beveren,28643,BE1,Belgian Pro League,2014-2015,500000,2014-10-05,31.24,1983-07-10 00:00:00,Brazil,Defender,Centre-Back,right,187.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
145996,Yuki Kobayashi,yuki kobayashi,Hokkaido Consadole Sapporo,hokkaido consadole sapporo,28643,BE1,Belgian Pro League,2022-2023,500000,2023-06-28,31.18,1992-04-24 00:00:00,Japan,Midfield,Central Midfield,left,182.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
707063,Malick Mbaye,malick mbaye,FC Metz,fc metz,3508,BE1,Belgian Pro League,2023-2024,500000,2024-06-03,20.16,2004-04-06 00:00:00,Senegal,Attack,Right Winger,right,173.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
111043,Pierrick Cros,pierrick cros,Retired,retired,29228,BE1,Belgian Pro League,2019-2020,400000,2020-04-08,28.79,1991-06-23 00:00:00,France,Goalkeeper,Goalkeeper,right,185.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
84870,Francisco Silva,francisco silva,CD Universidad Católica,cd universidad catolica,2282,BE1,Belgian Pro League,2020-2021,300000,2021-03-11,35.08,1986-02-11 00:00:00,Chile,Midfield,Defensive Midfield,right,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
127191,Formose Mendy,formose mendy,US Avranches,us avranches,3508,BE1,Belgian Pro League,2022-2023,300000,2023-06-14,29.68,1993-10-08 00:00:00,France,Defender,Centre-Back,right,187.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
297189,Marko Nikolic,marko nikolic,Jönköpings Södra IF,jonkopings sodra if,968,BE1,Belgian Pro League,2022-2023,300000,2023-06-27,25.77,1997-09-17 00:00:00,Sweden,Midfield,Central Midfield,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
412688,Matheus,matheus,Royal Antwerp FC,royal antwerp fc,1096,BE1,Belgian Pro League,2020-2021,300000,2021-06-07,29.37,1992-01-22 00:00:00,Brazil,Defender,Centre-Back,left,192.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
15018,João Carlos,joao carlos,KSC Lokeren (- 2020),ksc lokeren 2020,498,BE1,Belgian Pro League,2016-2017,250000,2016-07-15,34.54,1982-01-01 00:00:00,Brazil,Defender,Centre-Back,both,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
27245,Jajá,jaja,Without Club,without club,498,BE1,Belgian Pro League,2020-2021,250000,2021-01-11,34.87,1986-02-28 00:00:00,Brazil,Attack,Centre-Forward,left,190.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
511169,Carlos Martínez,carlos martinez,LD Alajuelense,ld alajuelense,1245,BE1,Belgian Pro League,2022-2023,250000,2023-06-05,24.18,1999-03-30 00:00:00,Costa Rica,Defender,Right-Back,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1391239,Mohamed Fofana,mohamed fofana,KV Kortrijk,kv kortrijk,601,BE1,Belgian Pro League,2025-2026,250000,2025-12-18,19.97,2005-12-29 00:00:00,Cote d'Ivoire,Defender,Right-Back,right,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
697714,Fabinho,fabinho,Sint-Truidense VV,sint truidense vv,475,BE1,Belgian Pro League,2022-2023,200000,2023-06-09,22.2,2001-03-29 00:00:00,Portugal,Defender,Right-Back,right,181.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
57840,Pedro,pedro,Auckland City FC,auckland city fc,172,BE1,Belgian Pro League,2012-2013,150000,2013-05-22,29.2,1984-03-10 00:00:00,Spain,Midfield,Central Midfield,right,180.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
138812,Ibrahima Conté,ibrahima conte,Maccabi Kabilio Jaffa,maccabi kabilio jaffa,2861,BE1,Belgian Pro League,2022-2023,150000,2023-05-29,32.15,1991-04-03 00:00:00,Guinea,Midfield,Attacking Midfield,left,174.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
990751,Amadou Diallo,amadou diallo,Oud-Heverlee Leuven U23,oud heverlee leuven u23,52563,BE1,Belgian Pro League,2025-2026,150000,2025-12-10,20.82,2005-02-12 00:00:00,Belgium,Attack,Right Winger,left,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
45953,Leandro,leandro,RSC Charleroi,rsc charleroi,172,BE1,Belgian Pro League,2012-2013,100000,2013-06-30,28.25,1985-03-31 00:00:00,Brazil,Midfield,Defensive Midfield,right,182.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
89561,Marcão,marcao,KVC Westerlo,kvc westerlo,968,BE1,Belgian Pro League,2012-2013,100000,2012-12-29,26.74,1986-04-02 00:00:00,Brazil,Attack,Centre-Forward,right,180.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
543390,Mamadou Traoré,mamadou traore,CD Teruel,cd teruel,19301,BE1,Belgian Pro League,2025-2026,100000,2025-12-30,23.74,2002-04-03 00:00:00,Mali,Attack,Right Winger,left,170.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
86057,Kanu,kanu,Sampaio Corrêa Futebol Clube (MA),sampaio correa futebol clube ma,2727,BE1,Belgian Pro League,2021-2022,50000,2021-12-03,37.59,1984-05-03 00:00:00,Brazil,Defender,Centre-Back,right,189.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
92944,Mohamed Aidara,mohamed aidara,Without Club,without club,29228,BE1,Belgian Pro League,2020-2021,50000,2020-07-31,30.6,1989-12-24 00:00:00,Senegal,Midfield,Defensive Midfield,right,171.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
99637,Arthur Henrique,arthur henrique,Without Club,without club,498,BE1,Belgian Pro League,2022-2023,50000,2022-07-06,35.47,1987-01-14 00:00:00,Brazil,Defender,Left-Back,left,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
333271,Ahmed Hassan,ahmed hassan,Baladiyat El Mahalla,baladiyat el mahalla,204,BE1,Belgian Pro League,2022-2023,50000,2023-06-29,27.55,1995-12-09 00:00:00,Egypt,Attack,Centre-Forward,right,172.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
22720,William,william,Académica Coimbra,academica coimbra,3057,BE1,Belgian Pro League,2018-2019,25000,2019-06-29,34.39,1985-02-07 00:00:00,Brazil,Defender,Centre-Back,,185.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
47931,Rafinha,rafinha,HJK Helsinki,hjk helsinki,157,BE1,Belgian Pro League,2018-2019,25000,2018-10-23,36.32,1982-06-29 00:00:00,Brazil,Defender,Centre-Back,right,184.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
537598,Fábio Vieira,fabio vieira,Arsenal FC,arsenal fc,41,L1,Bundesliga,2023-2024,22000000,2024-05-27,23.99,2000-05-30 00:00:00,Portugal,Midfield,Attacking Midfield,left,170.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1084638,Karim Coulibaly,karim coulibaly,SV Werder Bremen,sv werder bremen,86,L1,Bundesliga,2025-2026,20000000,2025-12-19,18.58,2007-05-23 00:00:00,Germany,Defender,Centre-Back,left,191.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
977464,Arthur,arthur,Bayer 04 Leverkusen,bayer 04 leverkusen,15,L1,Bundesliga,2025-2026,7000000,2025-12-19,22.76,2003-03-17 00:00:00,Brazil,Defender,Right-Back,right,174.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
612826,Silas,silas,VfB Stuttgart,vfb stuttgart,39,L1,Bundesliga,2025-2026,3000000,2025-12-19,27.2,1998-10-06 00:00:00,DR Congo,Attack,Right Winger,right,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
838236,Marin Ljubicic,marin ljubicic,1.FC Union Berlin,1 fc union berlin,89,L1,Bundesliga,2025-2026,2500000,2025-12-19,23.81,2002-02-28 00:00:00,Croatia,Attack,Centre-Forward,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
7161,Jonas Hofmann,jonas hofmann,Bayer 04 Leverkusen,bayer 04 leverkusen,15,L1,Bundesliga,2025-2026,2000000,2025-12-19,33.43,1992-07-14 00:00:00,Germany,Midfield,Attacking Midfield,right,176.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
401527,Rogério,rogerio,VfL Wolfsburg,vfl wolfsburg,82,L1,Bundesliga,2025-2026,2000000,2025-12-19,27.93,1998-01-13 00:00:00,Brazil,Defender,Left-Back,left,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
44017,Javi Martínez,javi martinez,Qatar SC,qatar sc,27,L1,Bundesliga,2023-2024,1500000,2023-11-27,35.23,1988-09-02 00:00:00,Spain,Midfield,Defensive Midfield,right,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
288429,Mads Pedersen,mads pedersen,FC Augsburg,fc augsburg,167,L1,Bundesliga,2025-2026,1000000,2025-12-19,29.3,1996-09-01 00:00:00,Denmark,Defender,Left-Back,left,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
6288,Mario Gómez,mario gomez,VfB Stuttgart,vfb stuttgart,79,L1,Bundesliga,2019-2020,800000,2020-04-08,34.75,1985-07-10 00:00:00,Germany,Attack,Centre-Forward,right,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
9543,Edú,edu,Jeonbuk Hyundai Motors,jeonbuk hyundai motors,65,L1,Bundesliga,2017-2018,500000,2017-12-15,36.04,1981-11-30 00:00:00,Brazil,Attack,Centre-Forward,,,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
28163,Francisco Rodríguez,francisco rodriguez,Lobos BUAP (- 2019),lobos buap 2019,79,L1,Bundesliga,2018-2019,500000,2019-02-08,37.3,1981-10-20 00:00:00,Mexico,Defender,Centre-Back,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
52910,Josué,josue,Clube Atlético Mineiro,clube atletico mineiro,82,L1,Bundesliga,2015-2016,500000,2015-12-15,36.41,1979-07-19 00:00:00,Brazil,Midfield,Defensive Midfield,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
14334,Marcos António,marcos antonio,Johor Darul Ta'zim,johor darul ta zim,4,L1,Bundesliga,2017-2018,300000,2017-12-22,34.58,1983-05-25 00:00:00,Brazil,Defender,Centre-Back,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
43847,Ronny,ronny,Without Club,without club,44,L1,Bundesliga,2016-2017,300000,2017-02-07,30.75,1986-05-11 00:00:00,Brazil,Midfield,Attacking Midfield,left,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
90489,Santiago García,santiago garcia,Club Alianza Lima,club alianza lima,86,L1,Bundesliga,2023-2024,275000,2023-11-20,35.37,1988-07-08 00:00:00,Argentina,Defender,Centre-Back,left,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
149249,Ewerton,ewerton,Würzburger Kickers,wurzburger kickers,4,L1,Bundesliga,2020-2021,250000,2021-06-16,32.23,1989-03-23 00:00:00,Brazil,Defender,Centre-Back,left,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
684340,Ibrahima Cissé,ibrahima cisse,FC Schalke 04,fc schalke 04,33,L1,Bundesliga,2022-2023,200000,2023-06-22,22.35,2001-02-15 00:00:00,Mali,Defender,Centre-Back,right,196.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
227085,Jonas Hofmann,jonas hofmann,FC Energie Cottbus,fc energie cottbus,33,L1,Bundesliga,2022-2023,150000,2023-06-19,26.36,1997-02-07 00:00:00,Germany,Midfield,Defensive Midfield,right,173.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
227967,Francisco Rodríguez,francisco rodriguez,FC Winterthur,fc winterthur,82,L1,Bundesliga,2023-2024,100000,2023-10-19,28.1,1995-09-14 00:00:00,Switzerland,Midfield,Attacking Midfield,right,176.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
26063,Juan Arango,juan arango,New York Cosmos,new york cosmos,18,L1,Bundesliga,2017-2018,75000,2017-11-27,37.53,1980-05-16 00:00:00,Venezuela,Midfield,Left Midfield,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
35383,Júnior Díaz,junior diaz,LD Alajuelense,ld alajuelense,105,L1,Bundesliga,2020-2021,75000,2021-06-18,37.77,1983-09-12 00:00:00,Costa Rica,Defender,Centre-Back,left,185.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
170530,Sinan Kurt,sinan kurt,Karaman FK,karaman fk,44,L1,Bundesliga,2023-2024,10000,2023-08-27,27.09,1996-07-23 00:00:00,Germany,Attack,Left Winger,left,173.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
272206,Tobias Lauritsen,tobias lauritsen,Sparta Rotterdam,sparta rotterdam,468,NL1,Eredivisie,2023-2024,5000000,2024-05-31,26.75,1997-08-30 00:00:00,Norway,Attack,Centre-Forward,right,196.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
519731,Danilo,danilo,Rangers FC,rangers fc,467,NL1,Eredivisie,2025-2026,2000000,2025-12-10,26.68,1999-04-07 00:00:00,Brazil,Attack,Centre-Forward,right,174.0,7,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
404383,Pedro Marques,pedro marques,Apollon Limassol,apollon limassol,429,NL1,Eredivisie,2023-2024,800000,2024-05-17,26.06,1998-04-25 00:00:00,Portugal,Attack,Centre-Forward,right,181.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
184767,Ximo Navarro,ximo navarro,Fortuna Sittard,fortuna sittard,385,NL1,Eredivisie,2022-2023,600000,2023-06-23,33.41,1990-01-23 00:00:00,Spain,Defender,Right-Back,right,176.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
13048,Luciano,luciano,FC Groningen,fc groningen,202,NL1,Eredivisie,2013-2014,500000,2014-02-11,33.91,1980-03-16 00:00:00,Brazil,Goalkeeper,Goalkeeper,right,174.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
451338,Fernando Pacheco,fernando pacheco,Club Cienciano,club cienciano,1283,NL1,Eredivisie,2023-2024,500000,2023-11-20,24.4,1999-06-26 00:00:00,Peru,Attack,Left Winger,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
120192,Stefan Savic,stefan savic,Warta Poznan,warta poznan,192,NL1,Eredivisie,2023-2024,450000,2023-10-06,29.74,1994-01-09 00:00:00,Austria,Midfield,Attacking Midfield,right,174.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
367981,Max Svensson,max svensson,Willem II Tilburg,willem ii tilburg,403,NL1,Eredivisie,2023-2024,450000,2023-07-04,25.04,1998-06-19 00:00:00,Sweden,Attack,Left Winger,right,176.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
33108,Gonzalo García,gonzalo garcia,Without Club,without club,1304,NL1,Eredivisie,2016-2017,300000,2016-07-01,32.72,1983-10-13 00:00:00,Spain,Attack,Second Striker,both,185.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
44349,Everton,everton,Shanghai Shenxin,shanghai shenxin,1304,NL1,Eredivisie,2015-2016,300000,2015-11-01,32.4,1983-06-08 00:00:00,Brazil,Attack,Centre-Forward,right,178.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
700680,Luis Felipe,luis felipe,Tombense Futebol Clube (MG),tombense futebol clube mg,383,NL1,Eredivisie,2023-2024,300000,2023-11-27,22.53,2001-05-17 00:00:00,Brazil,Defender,Centre-Back,right,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
800919,Lukas Larsen,lukas larsen,FC Emmen,fc emmen,1283,NL1,Eredivisie,2025-2026,300000,2025-12-16,19.77,2006-03-11 00:00:00,Denmark,Defender,Left-Back,left,180.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
192611,Joel Pereira,joel pereira,RKC Waalwijk,rkc waalwijk,235,NL1,Eredivisie,2022-2023,250000,2023-06-23,26.98,1996-06-28 00:00:00,Portugal,Goalkeeper,Goalkeeper,right,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
424326,Cheick Touré,cheick toure,PSV Eindhoven U21,psv eindhoven u21,234,NL1,Eredivisie,2021-2022,250000,2022-06-23,21.37,2001-02-07 00:00:00,Netherlands,Attack,Right Winger,right,167.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
80756,Bruno Andrade,bruno andrade,Go Ahead Eagles,go ahead eagles,403,NL1,Eredivisie,2018-2019,200000,2019-01-21,29.89,1989-03-02 00:00:00,Brazil,Attack,Left Winger,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
152916,Luis Pedro,luis pedro,Tsarsko Selo (- 2022),tsarsko selo 2022,202,NL1,Eredivisie,2020-2021,200000,2021-06-17,29.45,1992-01-06 00:00:00,Netherlands,Defender,Centre-Back,right,184.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
252986,Liam Kelly,liam kelly,Rochdale AFC,rochdale afc,234,NL1,Eredivisie,2022-2023,200000,2023-06-23,27.58,1995-11-22 00:00:00,Ireland,Midfield,Central Midfield,right,163.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
23492,Thomas Kristensen,thomas kristensen,FC Helsingör,fc helsingor,1268,NL1,Eredivisie,2019-2020,150000,2020-03-09,36.9,1983-04-17 00:00:00,Denmark,Midfield,Central Midfield,right,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
56491,Barry Maguire,barry maguire,FC Den Bosch,fc den bosch,1426,NL1,Eredivisie,2021-2022,150000,2022-06-23,32.65,1989-10-27 00:00:00,Netherlands,Midfield,Attacking Midfield,right,180.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
205519,Karim Coulibaly,karim coulibaly,US Orléans,us orleans,403,NL1,Eredivisie,2020-2021,150000,2021-06-25,28.06,1993-06-03 00:00:00,France,Attack,Centre-Forward,left,184.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
227941,Matheus,matheus,VVV-Venlo,vvv venlo,1426,NL1,Eredivisie,2012-2013,150000,2012-07-25,18.45,1994-02-10 00:00:00,Brazil,Defender,Centre-Back,,182.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
41609,Marcus Pedersen,marcus pedersen,Hamarkameratene,hamarkameratene,499,NL1,Eredivisie,2022-2023,100000,2022-12-09,32.5,1990-06-08 00:00:00,Norway,Attack,Centre-Forward,right,180.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
71105,Luis Pedro,luis pedro,Without Club,without club,1304,NL1,Eredivisie,2022-2023,10000,2022-07-05,32.19,1990-04-27 00:00:00,Netherlands,Attack,Right Winger,,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
486031,Nico González,nico gonzalez,ACF Fiorentina,acf fiorentina,13,ES1,LaLiga,2023-2024,35000000,2024-06-05,26.17,1998-04-06 00:00:00,Argentina,Attack,Left Winger,left,180.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
602105,Antony,antony,Real Betis Balompié,real betis balompie,150,ES1,LaLiga,2025-2026,30000000,2025-12-12,25.8,2000-02-24 00:00:00,Brazil,Attack,Right Winger,left,172.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
834764,Javi Guerra,javi guerra,Valencia CF,valencia cf,1049,ES1,LaLiga,2023-2024,20000000,2024-06-07,21.07,2003-05-13 00:00:00,Spain,Midfield,Central Midfield,right,187.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
617081,Diego López,diego lopez,Valencia CF,valencia cf,1049,ES1,LaLiga,2025-2026,15000000,2025-12-12,23.58,2002-05-13 00:00:00,Spain,Attack,Right Winger,right,172.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
298589,David García,david garcia,CA Osasuna,ca osasuna,331,ES1,LaLiga,2023-2024,10000000,2024-06-07,30.31,1994-02-14 00:00:00,Spain,Defender,Centre-Back,both,186.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
537762,Sergio Arribas,sergio arribas,UD Almería,ud almeria,3302,ES1,LaLiga,2023-2024,10000000,2024-06-07,22.69,2001-09-30 00:00:00,Spain,Midfield,Attacking Midfield,left,174.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
961087,Pablo García,pablo garcia,Real Betis Balompié,real betis balompie,150,ES1,LaLiga,2025-2026,10000000,2025-12-12,19.5,2006-06-13 00:00:00,Spain,Attack,Right Winger,left,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
