player_name_fbref,player_name_tm,club,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,assumed_buy_price_eur,assumed_sell_price_eur,expected_profit_eur,expected_roi_pct,risk_adjusted_profit_eur,risk_adjusted_roi_pct,positive_roi_flag,inefficiency_score_z,growth_score,confidence_score,opportunity_score,opportunity_tier,matching_confidence,matching_method
Wouter Prins,Wouter Prins,Groningen,Eredivisie,2024-2025,DEF,20.68720054757016,1662,500000.0,953942.8090037056,500000.0,726971.4045018528,226971.4045018528,45.39428090037057,195288.5243452352,39.057704869047036,True,0.7846332577948723,27.680798828921795,86.04102564102564,69.37247313871875,high_priority,0.85,exact_age_validated
Elliot Anderson,Elliot Anderson,Nottingham Forest,Premier League,2024-2025,MID,21.90280629705681,2728,22000000.0,37302690.00089022,22000000.0,29651345.00044511,7651345.000445109,34.77884091111413,7472813.617101392,33.967334623188144,True,0.6472016882706298,17.59108105702872,97.66666666666669,69.2750286980881,high_priority,1.0,exact_age_club_validated
Issa Kaboré,Issa Kaboré,Luton Town,Premier League,2023-2024,DEF,22.60369609856263,1729,10000000.0,20635738.309389293,10000000.0,15317869.154694647,5317869.154694647,53.17869154694647,4851310.546991695,48.513105469916944,True,0.8760158444740407,16.97839070560106,91.22658730158732,69.24404942260236,high_priority,0.85,exact_age_validated
Louis Mouton,Louis Mouton,Saint-Étienne,Ligue 1,2024-2025,MID,22.521560574948666,1045,800000.0,2230938.7076538326,800000.0,1515469.3538269163,715469.3538269163,89.43366922836454,537098.8690881227,67.13735863601535,True,1.226811668711763,24.3593667205058,75.06944444444447,69.2336804307245,high_priority,0.85,exact_age_validated
Maximilian Beier,Maximilian Beier,Hoffenheim,Bundesliga,2023-2024,MID,21.00205338809035,2420,8000000.0,8152677.83531124,8000000.0,8076338.91765562,76338.91765561979,0.9542364706952473,65969.54800739812,0.8246193500924764,True,0.0541073779436534,55.314553220754895,86.41666666666667,69.19465668760789,high_priority,0.85,exact_age_validated
Bernardo Vital,Bernardo Vital,Estoril,Liga Portugal,2023-2024,DEF,22.99247091033539,2549,1500000.0,3250488.985287701,1500000.0,2375244.4926438504,875244.4926438504,58.34963284292336,807974.098625903,53.86493990839354,True,0.9329827772357862,13.118867771568056,92.31410256410255,69.16608028179823,high_priority,0.85,exact_age_validated
Filip Jørgensen,Filip Jørgensen,Villarreal,LaLiga,2023-2024,GK,21.492128678987,3240,5000000.0,5831413.606307101,5000000.0,5415706.80315355,415706.80315355025,8.314136063071006,359239.96239185974,7.184799247837195,True,0.2112777614158768,49.05747071324055,86.41666666666667,69.15517002466322,high_priority,0.85,exact_age_validated
Danilo Veiga,Danilo Veiga,Estrela,Liga Portugal,2024-2025,DEF,22.2340862422998,1280,1000000.0,2810637.8262964734,1000000.0,1905318.9131482367,905318.9131482367,90.53189131482367,739846.734022809,73.9846734022809,True,1.235951180907931,14.883838037821626,81.72222222222221,69.07778880134632,high_priority,0.85,exact_age_validated
Jhon Solis,Jhon Solís,Girona,LaLiga,2023-2024,MID,18.757015742642025,384,700000.0,3278552.264015148,700000.0,1989276.132007574,1289276.132007574,184.18230457251056,806051.5308337656,115.15021869053794,True,1.8308480746309264,16.22718227456706,62.51969696969698,68.89122073281959,high_priority,0.85,exact_age_validated
Jakob Breum,Jakob Breum,Go Ahead Eagles,Eredivisie,2023-2024,MID,20.07665982203969,1450,650000.0,1186433.1368450848,650000.0,918216.5684225424,268216.5684225424,41.26408744962191,235062.0203814226,36.16338775098809,True,0.7330713417567037,26.19907410335349,87.63888888888889,68.84061450408748,high_priority,1.0,exact_age_club_validated
Maxime Estève,Maxime Estève,Burnley,Premier League,2023-2024,DEF,21.56331279945243,1309,7000000.0,19657293.541353434,7000000.0,13328646.770676717,6328646.770676717,90.40923958109596,5392182.844360193,77.0311834908599,True,1.234934010729434,9.113049802511323,85.20277777777778,68.60361656760385,high_priority,0.85,exact_age_validated
Mimeirhel Benita,Mimeirhel Benita,Heracles Almelo,Eredivisie,2024-2025,DEF,20.908966461327857,2038,1300000.0,1841129.8683241787,1300000.0,1570564.9341620894,270564.93416208937,20.812687243237644,258893.5056296071,19.914885048431316,True,0.4375025810649928,26.60028686534908,95.68627450980392,68.59931177211156,high_priority,1.0,exact_age_club_validated
Couhaib Driouech,Couhaib Driouech,Excelsior,Eredivisie,2023-2024,MID,21.50034223134839,1920,900000.0,1565135.5631092708,900000.0,1232567.7815546354,332567.7815546354,36.951975728292815,297626.84604386316,33.06964956042924,True,0.6766863971473374,25.221262982486834,89.49358974358975,68.55447752336389,high_priority,0.85,exact_age_validated
Joseph Nduquidi,Joseph Nduquidi,Metz,Ligue 1,2023-2024,DEF,18.973305954825463,751,500000.0,1627186.487337495,500000.0,1063593.2436687476,563593.2436687476,112.71864873374953,372081.1283965312,74.41622567930625,True,1.406718273740787,27.114576519729223,66.01944444444445,68.46253116307736,high_priority,0.85,exact_age_validated
Milos Kerkez,Milos Kerkez,Bournemouth,Premier League,2024-2025,DEF,21.1088295687885,3336,28000000.0,53286575.9997981,28000000.0,40643287.999899045,12643287.999899045,45.154599999639444,11726649.619906364,41.88089149966559,True,0.7817026177414403,16.511415841305784,92.75,68.42684801874859,high_priority,0.85,exact_age_validated
Nnamdi Collins,Nnamdi Collins,Eintracht Frankfurt,Bundesliga,2024-2025,DEF,20.944558521560573,1489,4000000.0,3976191.461897521,4000000.0,3988095.73094876,-11904.269051239826,-0.2976067262809956,-10192.369026843478,-0.254809225671087,False,0.0251295941667195,55.31454720284478,85.61944444444445,68.37298601036447,high_priority,1.0,exact_age_club_validated
Luca Netz,Luca Netz,Gladbach,Bundesliga,2023-2024,DEF,20.583162217659137,2225,10000000.0,18423286.62763867,10000000.0,14211643.313819336,4211643.313819336,42.11643313819336,3877141.6429333,38.771416429333,True,0.7439006551245024,18.71676174978467,92.0576923076923,68.3588317153766,high_priority,0.85,exact_age_validated
Yasser Larouci,Yasser Larouci,Sheffield United,Premier League,2023-2024,MID,22.96235455167693,531,3000000.0,13996627.9800417,3000000.0,8498313.990020849,5498313.990020849,183.27713300069496,3813669.857149819,127.12232857166063,True,1.8263365561301608,5.92544101234833,69.3607142857143,68.31484753586716,high_priority,0.85,exact_age_validated
Siriné Doucouré,Siriné Doucouré,Lorient,Ligue 1,2023-2024,ATT,21.522245037645447,423,800000.0,3275692.974711136,800000.0,2037846.487355568,1237846.487355568,154.73081091944601,763029.2055807614,95.37865069759518,True,1.6742750008589693,21.53490359997574,61.64166666666667,68.14776547700265,high_priority,0.85,exact_age_validated
Morgan Rogers,Morgan Rogers,Aston Villa,Premier League,2024-2025,MID,22.184804928131417,3114,22000000.0,35654538.36185338,22000000.0,28827269.18092669,6827269.180926692,31.03304173148496,6195746.781690973,28.162485371322603,True,0.5945590118382803,25.614509516992715,90.75,68.11005951802458,high_priority,0.85,exact_age_validated
Reinier,Reinier,Frosinone,Serie A,2023-2024,MID,21.916495550992472,1059,4000000.0,8940409.933879947,4000000.0,6470204.966939974,2470204.9669399736,61.75512417349934,1819923.5093930257,45.498087734825646,True,0.9690340195367328,33.2567829887293,73.675,68.09488869907074,high_priority,0.85,exact_age_validated
Givairo Read,Givairo Read,Feyenoord,Eredivisie,2024-2025,DEF,18.54346338124572,1979,4000000.0,3162103.4093624894,4000000.0,3581051.7046812447,-418948.2953187553,-10.473707382968882,-362041.1518712911,-9.051028796782278,False,-0.2417440435738251,63.892339247839104,86.41666666666667,68.06133395560802,high_priority,0.85,exact_age_validated
Melvin Bard,Melvin Bard,Nice,Ligue 1,2023-2024,DEF,22.94045174537988,2654,9000000.0,17518201.77865085,9000000.0,13259100.889325425,4259100.889325425,47.32334321472694,3974653.794216906,44.1628199357434,True,0.8079557284662623,13.63312988885085,93.32142857142858,68.01064917885876,high_priority,0.85,exact_age_validated
Justin Njinmah,Justin Njinmah,Werder Bremen,Bundesliga,2023-2024,ATT,22.92128678986996,1016,3000000.0,4643648.82563956,3000000.0,3821824.41281978,821824.41281978,27.394147093992665,584910.6973685669,19.497023245618898,True,0.5410346642840638,53.02963522044837,71.17222222222223,67.99832590376643,high_priority,0.85,exact_age_validated
Martin Satriano,Martín Satriano,Brest,Ligue 1,2023-2024,MID,22.822724161533195,1864,5000000.0,12396280.178924628,5000000.0,8698140.089462314,3698140.089462314,73.96280178924629,3451157.1620589383,69.02314324117876,True,1.0898055021638933,2.2857517043428284,93.32142857142858,67.89202540662825,high_priority,0.85,exact_age_validated
Raúl Moro,Raúl Moro,Valladolid,LaLiga,2024-2025,MID,21.8507871321013,2341,4000000.0,6373848.466583948,4000000.0,5186924.233291974,1186924.2332919743,29.673105832299356,1049438.842935654,26.23597107339135,True,0.574842433844966,28.61771665134815,88.41666666666667,67.80002994138898,high_priority,0.85,exact_age_validated
Youri Baas,Youri Baas,NEC Nijmegen,Eredivisie,2023-2024,DEF,20.747433264887064,1719,800000.0,1921663.932103919,800000.0,1360831.9660519594,560831.9660519594,70.10399575649492,500745.0523557815,62.59313154447269,True,1.0529658379415343,8.548942129593861,89.28611111111113,67.718894472543,high_priority,0.85,exact_age_validated
Assane Diao,Assane Diao,Real Betis,LaLiga,2023-2024,MID,18.09719370294319,1048,8000000.0,4272197.970681085,8000000.0,6136098.985340543,-1863901.014659457,-23.29876268324321,-1338177.3784691202,-16.727217230864003,False,-0.6987007186895874,100.0,71.79444444444445,67.71719460938772,high_priority,0.85,exact_age_validated
Enzo Loiodice,Enzo Loiodice,Las Palmas,LaLiga,2023-2024,MID,22.874743326488705,1790,2500000.0,4316049.17954573,2500000.0,3408024.589772865,908024.5897728652,36.32098359091461,864641.1927059395,34.58564770823758,True,0.6682018180859991,15.824465482222193,95.22222222222224,67.71167214205036,high_priority,1.0,exact_age_club_validated
Julian Baas,Julian Baas,Excelsior,Eredivisie,2023-2024,MID,21.66461327857632,2882,1300000.0,1994141.121362739,1300000.0,1647070.5606813696,347070.5606813696,26.69773543702843,312218.89187961543,24.016837836893494,True,0.530504759256591,28.05081497092378,89.95833333333334,67.69235152440248,high_priority,0.85,exact_age_validated
Mamadou Sarr,Mamadou Sarr,Strasbourg,Ligue 1,2024-2025,DEF,19.107460643394933,2365,5000000.0,3859472.21412361,5000000.0,4429736.107061805,-570263.8929381948,-11.405277858763895,-492803.0474807567,-9.856060949615134,False,-0.2695286118441401,63.89234245738985,86.41666666666667,67.65091302347084,high_priority,0.85,exact_age_validated
Festy Ebosele,Festy Ebosele,Udinese,Serie A,2023-2024,MID,21.190965092402465,1700,4500000.0,7773872.58211889,4500000.0,6136936.291059446,1636936.2910594456,36.37636202354324,1468500.743332575,32.633349851835,True,0.6689489378727281,22.59718287659992,89.71031746031747,67.55697991062016,high_priority,0.85,exact_age_validated
Dudu,Dudu,Nacional,Liga Portugal,2024-2025,MID,22.85010266940452,1338,500000.0,1279598.6090019783,500000.0,889799.3045009892,389799.30450098915,77.95986090019782,316452.0687040531,63.29041374081063,True,1.1267751237982786,15.824459063129371,81.18333333333335,67.55396243796544,high_priority,0.85,exact_age_validated
Tyler Dibling,Tyler Dibling,Southampton,Premier League,2024-2025,MID,18.62012320328542,1874,5000000.0,10668862.390273323,5000000.0,7834431.195136662,2834431.1951366616,56.68862390273324,2394307.0178918303,47.8861403578366,True,0.9149857778023612,19.66307817607741,84.47222222222223,67.49787701252191,high_priority,0.85,exact_age_validated
Chukwubuikem Ikwuemesi,Chukwubuikem Ikwuemesi,Salernitana,Serie A,2023-2024,ATT,22.18206707734429,1061,1500000.0,2570045.0862359726,1500000.0,2035022.5431179863,535022.5431179863,35.668169541199084,385468.8805792004,25.697925371946695,True,0.6593582861918842,45.70104209259917,72.04722222222225,67.41269345448657,high_priority,0.85,exact_age_validated
Teden Mengi,Teden Mengi,Luton Town,Premier League,2023-2024,DEF,21.637234770705,2469,7000000.0,6078144.339268801,7000000.0,6539072.1696344,-460927.83036560006,-6.584683290937143,-422517.17783513345,-6.035959683359049,False,-0.13241841618404,50.67325247780152,91.66666666666669,67.28009146955364,high_priority,1.0,exact_age_club_validated
César Tárrega,César Tárrega,Valencia,LaLiga,2024-2025,DEF,22.622861054072555,3026,4000000.0,4858867.771946711,4000000.0,4429433.885973355,429433.8859733548,10.73584714933387,371102.4497953075,9.277561244882687,True,0.2586788299062514,42.14528827954971,86.41666666666667,67.24701111805742,high_priority,0.85,exact_age_validated
Amadou Koné,Amadou Koné,Reims,Ligue 1,2024-2025,MID,19.575633127994525,1293,1000000.0,1908562.693026668,1000000.0,1454281.346513334,454281.34651333396,45.428134651333394,347790.22753483336,34.77902275348333,True,0.785046602745518,34.19739599015837,76.55833333333335,67.15566519729498,high_priority,0.85,exact_age_validated
Juanlu Sánchez,Juanlu Sánchez,Sevilla,LaLiga,2023-2024,DEF,20.1615331964408,1181,3000000.0,4023509.139115727,3000000.0,3511754.5695578633,511754.5695578633,17.058485651928777,380645.89191808074,12.688196397269358,True,0.3740445318210433,53.02963522044837,74.38055555555556,67.1156995909857,high_priority,0.85,exact_age_validated
Camiel Neghli,Camiel Neghli,Sparta Rotterdam,Eredivisie,2023-2024,MID,21.65639972621492,1354,600000.0,1065959.6167322889,600000.0,832979.8083661444,232979.80836614443,38.829968061024076,201126.29123341772,33.52104853890295,True,0.7015790568899644,24.359364491655693,86.3277777777778,67.03385141980276,high_priority,1.0,exact_age_club_validated
Eric García,Eric García,Girona,LaLiga,2023-2024,DEF,22.757015742642025,2637,12000000.0,22925261.894247454,12000000.0,17462630.94712373,5462630.947123729,45.52192455936441,5121216.512928495,42.67680427440413,True,0.7861909862094892,11.157022547846042,93.75,66.96638037212969,high_priority,0.85,exact_age_validated
Pablo Marín,Pablo Marín,Real Sociedad,LaLiga,2024-2025,MID,21.48665297741273,1239,1800000.0,4749020.764899452,1800000.0,3274510.382449726,1474510.382449726,81.91724346942922,1172358.6299127368,65.13103499515205,True,1.162257183017715,14.919521181176064,79.50833333333335,66.90959106832065,high_priority,0.85,exact_age_validated
Maghnes Akliouche,Maghnes Akliouche,Monaco,Ligue 1,2023-2024,MID,21.637234770705,1613,8000000.0,13775552.20944834,8000000.0,10887776.104724169,2887776.104724169,36.09720130905211,2534905.9079274572,31.686323849093217,True,0.6651778437630373,23.418747701173874,87.78055555555557,66.85849578419315,high_priority,0.85,exact_age_validated
Rodrigo Muniz,Rodrigo Muniz,Fulham,Premier League,2023-2024,ATT,22.62559890485969,1593,5000000.0,11389290.021656483,5000000.0,8194645.010828242,3194645.0108282417,63.89290021656483,2791853.5190463145,55.83707038092629,True,0.991107910374345,10.994299876987418,87.39166666666668,66.79256000577092,high_priority,0.85,exact_age_validated
Hugo Ekitike,Hugo Ekitiké,Eintracht Frankfurt,Bundesliga,2024-2025,ATT,22.305270362765228,2563,30000000.0,51787066.78032747,30000000.0,40893533.390163735,10893533.390163735,36.31177796721245,10049284.552426046,33.497615174753484,True,0.6680775770034109,17.17765671822382,92.25,66.75296534297452,high_priority,0.85,exact_age_validated
Tanguy Coulibaly,Tanguy Coulibaly,Montpellier,Ligue 1,2023-2024,MID,22.680355920602327,623,2000000.0,8586759.656199342,2000000.0,5293379.828099671,3293379.828099671,164.66899140498356,2333817.022073631,116.69085110368155,True,1.7294948468487414,3.592101083166643,70.86388888888891,66.74602154313486,high_priority,0.85,exact_age_validated
Mayckel Lahdo,Mayckel Lahdo,AZ Alkmaar,Eredivisie,2023-2024,MID,20.79671457905544,769,3000000.0,6609198.838373896,3000000.0,4804599.419186948,1804599.4191869479,60.15331397289826,1227779.265948498,40.9259755316166,True,0.9522158003772432,37.67762433113073,68.03611111111113,66.7305387755348,high_priority,0.85,exact_age_validated
Bilal Nadir,Bilal Nadir,Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,2227269.6030425243,500000.0,1363634.8015212622,863634.8015212622,172.72696030425243,551550.7700493151,110.31015400986301,True,1.7724223069424214,10.994299876987418,63.863888888888894,66.71720562326,high_priority,0.85,exact_age_validated
Daniele Ghilardi,Daniele Ghilardi,Hellas Verona,Serie A,2024-2025,DEF,21.949349760438057,2029,1600000.0,3230643.8186636926,1600000.0,2415321.909331846,815321.909331846,50.95761933324038,745340.1121141962,46.58375700713726,True,0.8506648627845005,10.994299876987418,91.41666666666669,66.70529732302114,high_priority,0.85,exact_age_validated
Luca Koleosho,Luca Koleosho,Burnley,Premier League,2023-2024,MID,19.06365503080082,974,6000000.0,5805945.287029468,6000000.0,5902972.643514734,-97027.35648526624,-1.6171226080877708,-68264.13569607845,-1.1377355949346408,False,-0.0062156930905419,71.81503577978802,70.35555555555557,66.60011731609943,high_priority,0.85,exact_age_validated
Bryan Zaragoza,Bryan Zaragoza,Granada,LaLiga,2023-2024,MID,22.091718001368925,1638,8000000.0,5987197.514941861,8000000.0,6993598.75747093,-1006401.24252907,-12.580015531613375,-837996.7679458725,-10.474959599323407,False,-0.3055377789800235,66.59365911604577,83.2666666666667,66.58307504777139,high_priority,0.85,exact_age_validated
Oussama Targhalline,Oussama Targhalline,Le Havre,Ligue 1,2023-2024,MID,21.579739904175224,1025,800000.0,2450427.360092225,800000.0,1625213.6800461125,825213.6800461125,103.15171000576406,630027.7221129835,78.75346526412294,True,1.3361300593911676,10.994299876987418,76.34722222222223,66.43599932363065,high_priority,0.85,exact_age_validated
Oscar Vilhelmsson,Oscar Vilhelmsson,Darmstadt 98,Bundesliga,2023-2024,ATT,20.04380561259412,1374,2000000.0,3392925.206325086,2000000.0,2696462.603162543,696462.6031625429,34.82313015812715,603949.1540424518,30.197457702122588,True,0.6478101070879073,24.35937073244148,86.71666666666667,66.43161113947812,high_priority,1.0,exact_age_club_validated
Lequincio Zeefuik,Lequincio Zeefuik,Volendam,Eredivisie,2023-2024,MID,19.04996577686516,773,500000.0,1568044.7201662846,500000.0,1034022.3600831423,534022.3600831423,106.80447201662847,370100.8060374626,74.02016120749252,True,1.3635885339909624,18.85962771263621,69.3043650793651,66.33228580700147,high_priority,0.85,exact_age_validated
Amad Diallo,Amad Diallo,Manchester Utd,Premier League,2024-2025,MID,22.2258726899384,1901,22000000.0,39715257.82865622,22000000.0,30857628.91432811,8857628.91432811,40.26194961058231,8146558.14870566,37.02980976684391,True,0.7202087592838262,14.384401475854462,91.97222222222224,66.33182621980858,high_priority,0.85,exact_age_validated
Ander Barrenetxea,Ander Barrenetxea,Real Sociedad,LaLiga,2023-2024,MID,21.793292265571527,1427,15000000.0,24985594.581104983,15000000.0,19992797.29055249,4992797.290552489,33.28531527034993,4118919.075892178,27.459460505947852,True,0.6264962588193902,30.37210872434456,82.49722222222223,66.30240073394731,high_priority,0.85,exact_age_validated
Adam Obert,Adam Obert,Cagliari,Serie A,2024-2025,DEF,22.321697467488026,1077,3000000.0,9389954.447488535,3000000.0,6194977.223744268,3194977.2237442676,106.49924079147559,2502009.4851800194,83.40031617266732,True,1.361318675505246,6.866066049586376,78.31071428571428,66.21971946368186,high_priority,0.85,exact_age_validated
Amine Lachkar,Amine Lachkar,Willem II,Eredivisie,2024-2025,MID,21.492128678987,1741,600000.0,843960.524023312,600000.0,721980.2620116561,121980.26201165607,20.330043668609346,104011.89174921687,17.335315291536144,True,0.4295353955151993,34.19738529168425,85.26944444444446,66.2052215888122,high_priority,0.85,exact_age_validated
Enzo Barrenechea,Enzo Barrenechea,Frosinone,Serie A,2023-2024,MID,22.38740588637919,2811,3000000.0,2933529.900296872,3000000.0,2966764.9501484362,-33235.04985156376,-1.1078349950521253,-28720.62224672635,-0.9573540748908784,False,0.0059826509773035,49.05746572060508,86.41666666666667,66.12263373484399,high_priority,0.85,exact_age_validated
Enzo Tchato,Enzo Tchato,Montpellier,Ligue 1,2023-2024,DEF,21.06776180698152,1125,2000000.0,5416324.46292048,2000000.0,3708162.23146024,1708162.2314602402,85.40811157301201,1438414.9457421442,71.92074728710722,True,1.1926837673663004,5.473351157642736,84.20833333333336,66.1150572111977,high_priority,1.0,exact_age_club_validated
Ernest Poku,Ernest Poku,AZ Alkmaar,Eredivisie,2023-2024,MID,19.430527036276523,663,600000.0,1785992.783826993,600000.0,1192996.3919134964,592996.3919134964,98.83273198558274,381346.09636637114,63.557682727728526,True,1.302805741792458,27.11458186895829,64.30833333333335,66.08273609978878,high_priority,0.85,exact_age_validated
Evann Guessand,Evann Guessand,Nice,Ligue 1,2023-2024,ATT,22.46406570841889,1553,5000000.0,10213367.914017037,5000000.0,7606683.957008518,2606683.9570085183,52.133679140170365,2330158.233902531,46.603164678050625,True,0.8641569199365934,11.359055611252604,89.39166666666667,66.04241517771372,high_priority,0.85,exact_age_validated
Luciano Valente,Luciano Valente,Groningen,Eredivisie,2024-2025,MID,21.02943189596167,2587,1000000.0,1813325.481319584,1000000.0,1406662.740659792,406662.740659792,40.666274065979195,368169.3214336126,36.81693214336126,True,0.725415424334419,14.48415934733562,90.5343137254902,65.7364279901084,high_priority,0.85,exact_age_validated
Joe Scally,Joe Scally,Gladbach,Bundesliga,2024-2025,DEF,21.97125256673512,2578,10000000.0,18439635.332456063,10000000.0,14219817.666228032,4219817.666228032,42.19817666228032,3998277.2387510603,39.9827723875106,True,0.7449339608846527,8.172424765273277,94.75,65.7244353215515,high_priority,0.85,exact_age_validated
Joe Scally,Joe Scally,Gladbach,Bundesliga,2023-2024,DEF,20.95277207392197,2236,12000000.0,21635434.18330096,12000000.0,16817717.09165048,4817717.091650479,40.14764243042065,4564786.944338828,38.03989120282357,True,0.7187325457888553,9.113049802511323,94.75,65.69234859552319,high_priority,0.85,exact_age_validated
Conor Bradley,Conor Bradley,Liverpool,Premier League,2023-2024,DEF,20.44626967830253,753,2000000.0,6235865.870321973,2000000.0,4117932.9351609866,2117932.9351609866,105.89664675804933,1469668.9625904616,73.48344812952308,True,1.3568244456136165,17.276567309715524,69.39166666666668,65.67809773789642,high_priority,0.85,exact_age_validated
Kike Salas,Kike Salas,Sevilla,LaLiga,2024-2025,DEF,22.469541409993155,2238,8000000.0,16374830.691798763,8000000.0,12187415.34589938,4187415.3458993807,52.34269182374226,3925701.8867806694,49.071273584758366,True,0.8665384983765828,4.532724916822203,93.75,65.65352751856945,high_priority,0.85,exact_age_validated
Kassoum Ouattara,Kassoum Ouattara,Monaco,Ligue 1,2023-2024,DEF,19.033538672142367,636,600000.0,2056580.0679875424,600000.0,1328290.0339937713,728290.0339937713,121.38167233229522,493659.26137544477,82.27654356257412,True,1.4671444606025978,14.919517615012465,67.78333333333335,65.62415576419914,high_priority,0.85,exact_age_validated
Matteo Prati,Matteo Prati,Cagliari,Serie A,2023-2024,MID,19.786447638603697,1972,4000000.0,3302898.585013172,4000000.0,3651449.292506586,-348550.7074934142,-8.713767687335354,-301205.9030588921,-7.530147576472303,False,-0.1909955668776745,55.31454720284478,86.41666666666667,65.57409515667955,high_priority,0.85,exact_age_validated
Samuel Mbangula,Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,4992697.985147099,8000000.0,6496348.99257355,-1503651.00742645,-18.795637592830623,-980422.2249255852,-12.255277811569815,False,-0.517146450247519,95.66167139087584,65.20277777777778,65.50737819299479,high_priority,0.85,exact_age_validated
Armin Gigovic,Armin Gigovic,Holstein Kiel,Bundesliga,2024-2025,MID,22.510609171800137,1895,2500000.0,4377901.2462834725,2500000.0,3438950.6231417363,938950.6231417363,37.55802492566945,846620.478532799,33.86481914131196,True,0.6847778131944525,15.824465482222193,90.16666666666669,65.46039539033882,high_priority,0.85,exact_age_validated
Kacper Urbanski,Kacper Urbański,Bologna,Serie A,2023-2024,MID,19.28268309377139,926,1000000.0,2237256.731794467,1000000.0,1618628.3658972336,618628.3658972336,61.86283658972336,439776.0316678334,43.97760316678334,True,0.9701562817625392,29.60593312379161,71.08888888888889,65.45693241930047,high_priority,0.85,exact_age_validated
Josué Casimir,Josué Casimir,Le Havre,Ligue 1,2023-2024,MID,22.23134839151266,2016,2000000.0,3622366.139589711,2000000.0,2811183.0697948555,811183.0697948555,40.559153489742776,737049.9503608258,36.85249751804129,True,0.7240382496082283,13.240305150803264,90.86111111111111,65.40806307904678,high_priority,0.85,exact_age_validated
Jon Pacheco,Jon Pacheco,Real Sociedad,LaLiga,2023-2024,DEF,22.50513347022587,1526,8000000.0,15088931.201924866,8000000.0,11544465.600962434,3544465.600962434,44.30582001203042,3110465.479600145,38.88081849500181,True,0.7712646784349301,15.395319241209874,87.75555555555556,65.38554077644218,high_priority,0.85,exact_age_validated
Kamory Doumbia,Kamory Doumbia,Brest,Ligue 1,2024-2025,MID,21.80971937029432,1322,5000000.0,11553973.942023436,5000000.0,8276986.971011718,3276986.971011718,65.53973942023435,2800367.4215612356,56.00734843122471,True,1.007831853432677,9.113049802511323,85.45555555555555,65.3737640154413,high_priority,0.85,exact_age_validated
Bruno Rodrigues,Bruno Rodrigues,Chaves,Liga Portugal,2023-2024,DEF,22.308008213552363,1352,1500000.0,3034681.394910413,1500000.0,2267340.6974552064,767340.6974552064,51.15604649701376,698098.8570195609,46.539923801304056,True,0.8529522559092275,7.765048375127415,90.97638888888888,65.30312816091276,high_priority,1.0,exact_age_club_validated
Mika Biereth,Mika Biereth,Monaco,Ligue 1,2024-2025,ATT,21.856262833675565,1228,13000000.0,22958160.30232482,13000000.0,17979080.15116241,4979080.151162408,38.300616547403145,3867520.2656699694,29.750155889768997,True,0.6946162055588222,31.35368378371769,77.67539682539683,65.29831429139249,high_priority,0.85,exact_age_validated
Jesus Vazquez,Jesús Vázquez,Valencia,LaLiga,2023-2024,DEF,20.77754962354552,716,2000000.0,8058959.404447971,2000000.0,5029479.702223985,3029479.7022239855,151.47398511119928,2181393.690029171,109.06968450145855,True,1.6555942634138603,0.940626667153137,72.00555555555556,65.21753170532389,high_priority,0.85,exact_age_validated
Neil El Aynaoui,Neil El Aynaoui,Lens,Ligue 1,2023-2024,MID,22.46132785763176,1566,5000000.0,2644316.029887956,5000000.0,3822158.014943978,-1177841.9850560222,-23.556839701120445,-964259.9717658637,-19.285199435317274,False,-0.7100150914574727,80.32368596359638,81.86666666666669,65.09816425712803,high_priority,0.85,exact_age_validated
Denis Huseinbasic,Denis Huseinbasic,Köln,Bundesliga,2023-2024,MID,22.4476386036961,1627,4500000.0,9369843.9513086,4500000.0,6934921.9756543,2434921.9756543003,54.10937723676222,2172423.859334458,48.27608576298796,True,0.8864766920797176,7.8631894583699,89.21944444444446,64.96789738306725,high_priority,0.85,exact_age_validated
Antoine Joujou,Antoine Joujou,Le Havre,Ligue 1,2024-2025,MID,21.57426420260096,943,2500000.0,5235579.011046796,2500000.0,3867789.505523398,1367789.505523398,54.711580220935915,999664.157772948,39.98656631091792,True,0.8931957015114909,28.66531450565177,73.08611111111112,64.95126396207188,high_priority,0.85,exact_age_validated
Frans Krätzig,Frans Krätzig,Heidenheim,Bundesliga,2024-2025,DEF,21.932922655715263,1217,1500000.0,4463559.054274123,1500000.0,2981779.5271370616,1481779.5271370616,98.78530180913744,1168095.0333506302,77.87300222337534,True,1.3024344368527634,5.128435649472871,78.83055555555558,64.95086850088494,high_priority,0.85,exact_age_validated
Benedict Hollerbach,Benedict Hollerbach,Union Berlin,Bundesliga,2023-2024,MID,22.420260095824776,1282,1800000.0,3295890.673455288,1800000.0,2547945.3367276443,747945.3367276443,41.55251870709135,589713.3454910405,32.76185252728003,True,0.7367472297319011,27.082331062414514,78.84444444444445,64.88604493764254,high_priority,0.85,exact_age_validated
Adam Hložek,Adam Hlozek,Hoffenheim,Bundesliga,2024-2025,MID,22.209445585215605,1871,18000000.0,27269161.328906942,18000000.0,22634580.66445347,4634580.664453469,25.74767035807483,4275400.662958325,23.752225905324025,True,0.5159843163510391,18.11828157715324,92.25,64.86125631001141,high_priority,0.85,exact_age_validated
