player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot.2,player_name_norm_snapshot.2,current_club_snapshot.2,current_league_snapshot.2,current_season_snapshot.2,current_market_value_eur_snapshot.2,current_valuation_date_snapshot.2,current_age_snapshot.2,current_competition_id_snapshot.2,current_club_id_snapshot.2,homonym_group_size_snapshot.2,is_homonym_name_snapshot.2,identity_resolution_status_snapshot.2,snapshot_source_snapshot.2,_dataset,_player_col,_league_col,league_normalized,understat_player_id,player_name,league_understat,team,current_xg,current_xa,current_npxg,current_expected_contribution,current_expected_contribution_per90,_audit_dataset,club,inefficiency_score_norm,matching_confidence_norm,age_potential_score,player_name_tm_from_dss,player_name_norm_from_dss,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score
Amadou Koné,1178474,,,Ligue 1,,MID,19.575633127994525,,1000000.0,,,,,,,,,,,,,0.85,,,,3258214.149850991,,,2258214.149850991,2.258214149850991,,,1.3570460538178182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.258214149850991,2258214.149850991,Rotation Profile,2,80.1908102706071,True,1000000.0,80.21634482133082,,,,,Reims,Ligue 1,,19.575633127994525,1000000.0,,,,,,,,,,,,,,,,False,True,Reims,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Reims,77.51294162815317,85.0,86.3025325119781,,,,,,,,,,,,,,,
Ange-Yoan Bonny,827734,,,Serie A,,ATT,20.982888432580424,,15000000.0,,,,,,,,,,,,,0.85,,,,36688056.53944985,,,21688056.53944985,1.4458704359633232,,,1.056157336854288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,1.4458704359633232,21688056.53944985,Rotation Profile,2,80.0801627714852,True,15000000.0,90.18058499568744,,,,,Parma,Serie A,,20.982888432580424,15000000.0,Ange-Yoan Bonny,ange yoan bonny,Inter Milan,Serie A,2025-2026,35000000.0,2025-12-23,22.16,IT1,46.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Inter Milan,Serie A,Ange-Yoan Bonny,ange yoan bonny,Inter Milan,Serie A,2025-2026,35000000.0,2025-12-23,22.16,IT1,46.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Serie A,,,,,,,,,,Portfolio,Parma,71.18372229906235,85.0,91.9315537303217,Ange-Yoan Bonny,ange yoan bonny,,,,,,,,,,,,,
Hamzat Ojediran,718312,,,Ligue 1,,MID,20.89801505817933,,1200000.0,,,,,,,,,,,,,0.85,,,,3667875.387130437,,,2467875.387130437,2.0565628226086976,,,1.290014303421431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.0565628226086976,2467875.387130437,Rotation Profile,2,80.0416340395335,True,1200000.0,80.3238657616254,,,,,Lens,Ligue 1,,20.89801505817933,1200000.0,Hamzat Ojediran,hamzat ojediran,RC Lens,Ligue 1,2025-2026,1000000.0,2025-12-15,22.09,FR1,826.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RC Lens,Ligue 1,Hamzat Ojediran,hamzat ojediran,RC Lens,Ligue 1,2025-2026,1000000.0,2025-12-15,22.09,FR1,826.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Lens,76.10292315171084,85.0,91.59206023271732,Hamzat Ojediran,hamzat ojediran,,,,,,,,,,,,,
Lucas Stassin,655012,,,Ligue 1,,ATT,19.854893908282,,6000000.0,,,,,,,,,,,,,1.0,,,,14459941.082856098,,,8459941.082856098,1.4099901804760164,,,1.0406517922692533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,1.4099901804760164,8459941.082856098,Rotation Profile,2,80.01993533148132,True,6000000.0,83.39678732915677,,,,,Saint-Étienne,Ligue 1,,19.854893908282,6000000.0,Lucas Stassin,lucas stassin,AS Saint-Étienne,Ligue 1,2025-2026,15000000.0,2025-12-11,21.03,FR1,618.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,AS Saint-Étienne,Ligue 1,Lucas Stassin,lucas stassin,AS Saint-Étienne,Ligue 1,2025-2026,15000000.0,2025-12-11,21.03,FR1,618.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Lucas Stassin,lucas stassin,AS Saint-Étienne,Ligue 1,2025-2026,15000000.0,2025-12-11,21.03,FR1,618.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Lucas Stassin,lucas stassin,AS Saint-Étienne,Ligue 1,2025-2026,15000000.0,2025-12-11,21.03,FR1,618.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Saint-Étienne,70.85756187175868,100.0,87.419575633128,Lucas Stassin,lucas stassin,,,,,,,,,,,,,
Drissa Camara,614742,,,Serie A,,ATT,22.830937713894592,,1000000.0,,,,,,,,,,,,,0.85,,,,2853486.9355292213,,,1853486.9355292213,1.8534869355292207,,,1.2178822930603534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,1.8534869355292207,1853486.9355292213,Rotation Profile,2,79.97738218912484,True,1000000.0,80.0087878536655,,,,,Parma,Serie A,,22.830937713894592,1000000.0,,,,,,,,,,,,,,,,False,True,Parma,Serie A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Serie A,,,,,,,,,,Portfolio,Parma,74.58562028030126,85.0,99.32375085557835,,,,,,,,,,,,,,,
Daniel Fila,666268,,,Serie A,,ATT,22.33264887063655,,1200000.0,,,,,,,,,,,,,0.85,,,,3469125.505121823,,,2269125.505121823,1.8909379209348525,,,1.2315631296395677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,1.8909379209348525,2269125.505121823,Rotation Profile,2,79.9752435869935,True,1200000.0,80.2219405108051,,,,,Venezia,Serie A,,22.33264887063655,1200000.0,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Venezia FC,Serie A,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Serie A,,,,,,,,,,Portfolio,Venezia,74.87339782207523,85.0,97.3305954825462,Daniel Fila,daniel fila,,,,,,,,,,,,,
Yago Santiago,706947,,,Spanish Segunda División,,MID,21.50034223134839,,600000.0,,,,,,,,,,,,,0.85,,,,1807089.6438903967,,,1207089.6438903974,2.0118160731506625,,,1.2745408775117024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.011816073150661,1207089.6438903967,Rotation Profile,2,79.95817976327618,True,600000.0,79.67729479608975,,,,,Elche,Spanish Segunda División,,21.50034223134839,600000.0,Yago Santiago,yago santiago,Elche CF,LaLiga,2025-2026,1000000.0,2026-03-16,22.92,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Elche CF,LaLiga,Yago Santiago,yago santiago,Elche CF,LaLiga,2025-2026,1000000.0,2026-03-16,22.92,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yago Santiago,yago santiago,Tottenham Hotspur U21,LaLiga,2023-2024,200000.0,2023-12-19,20.68,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yago Santiago,yago santiago,Tottenham Hotspur U21,LaLiga,2023-2024,200000.0,2023-12-19,20.68,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Elche,75.77743834342878,85.0,94.00136892539356,Yago Santiago,yago santiago,,,,,,,,,,,,,
Bertuğ Yıldırım,672803,,,LaLiga,,ATT,22.46132785763176,,3000000.0,,,,,,,,,,,,,0.85,,,,8246777.231770732,,,5246777.231770732,1.7489257439235777,,,1.178713907912561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,1.7489257439235777,5246777.231770732,Rotation Profile,2,79.85262987227583,True,3000000.0,81.74897487191758,,,,,Getafe,LaLiga,,22.46132785763176,3000000.0,,,,,,,,,,,,,,,,False,True,Getafe,LaLiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Getafe,73.76171002248746,85.0,97.84531143052703,,,,,,,,,,,,,,,
Amadou Koné,1178474,,,Ligue 1,,MID,19.575633127994525,,1000000.0,,,,,,,,,,,,,0.85,,,,3156585.4679929432,,,2156585.4679929432,2.156585467992944,,,1.3237985271693822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.156585467992944,2156585.4679929432,Rotation Profile,2,79.82809841476964,True,1000000.0,80.16422640604306,,,,,Reims,Ligue 1,,19.575633127994525,1000000.0,,,,,,,,,,,,,,,,False,True,Reims,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Reims,76.81357712412212,85.0,86.3025325119781,,,,,,,,,,,,,,,
Amad Diallo,536835,,,Premier League,,MID,22.2258726899384,,22000000.0,,,,,,,,,,,,,0.85,,,,47808465.62404212,,,25808465.62404212,1.1731120738200962,,,0.9320986629954588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,1.1731120738200966,25808465.624042124,Rotation Profile,2,79.80083333935511,True,22000000.0,92.29366161834992,,,,,Manchester Utd,Premier League,,22.2258726899384,22000000.0,Amad Diallo,amad diallo,Manchester United,Premier League,2025-2026,50000000.0,2025-12-09,23.41,GB1,985.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Manchester United,Premier League,Amad Diallo,amad diallo,Manchester United,Premier League,2025-2026,50000000.0,2025-12-09,23.41,GB1,985.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Amad Diallo,amad diallo,Manchester United,Premier League,2025-2026,50000000.0,2025-12-09,23.41,GB1,985.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Amad Diallo,amad diallo,Manchester United,Premier League,2025-2026,50000000.0,2025-12-09,23.41,GB1,985.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Manchester Utd,68.57413771758453,85.0,96.9034907597536,Amad Diallo,amad diallo,,,,,,,,,,,,,
Benjamin Bouchouari,783094,,,Ligue 1,,MID,22.899383983572896,,2000000.0,,,,,,,,,,,,,0.85,,,,5494276.036340855,,,3494276.036340855,1.7471380181704277,,,1.1780313508658988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,1.7471380181704277,3494276.036340855,Rotation Profile,2,79.79598893439245,True,2000000.0,80.85023660801596,,,,,Saint-Étienne,Ligue 1,,22.899383983572896,2000000.0,,,,,,,,,,,,,,,,False,True,Saint-Étienne,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Saint-Étienne,73.74735237791862,85.0,99.5975359342916,,,,,,,,,,,,,,,
Javi Rodríguez,1076815,,,LaLiga,,DEF,21.29226557152635,,3000000.0,,,,,,,,,,,,,0.85,,,,8448697.974024856,,,5448697.974024856,1.8162326580082853,,,1.2040939963455148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,1.8162326580082853,5448697.974024856,Rotation Profile,2,79.6778289415442,True,3000000.0,81.85252624056284,,,,,Celta Vigo,LaLiga,,21.29226557152635,3000000.0,Javi Rodríguez,javi rodriguez,Celta de Vigo,LaLiga,2025-2026,15000000.0,2025-12-12,22.46,ES1,940.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Celta de Vigo,LaLiga,Javi Rodríguez,javi rodriguez,Celta de Vigo,LaLiga,2025-2026,15000000.0,2025-12-12,22.46,ES1,940.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Javi Rodríguez,javi rodriguez,Celta de Vigo,LaLiga,2025-2026,15000000.0,2025-12-12,22.46,ES1,940.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Javi Rodríguez,javi rodriguez,Celta de Vigo,LaLiga,2025-2026,15000000.0,2025-12-12,22.46,ES1,940.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Celta Vigo,74.29558230558592,85.0,93.1690622861054,Javi Rodríguez,javi rodriguez,,,,,,,,,,,,,
Dennis Kaygin,829257,,,Austrian Bundesliga,,MID,20.709103353867214,,500000.0,,,,,,,,,,,,,0.85,,,,1510983.499054036,,,1010983.499054036,2.021966998108072,,,1.278071133026218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.021966998108072,1010983.499054036,Rotation Profile,2,79.65367145768975,True,500000.0,79.57672533764358,,,,,Rapid Wien,Austrian Bundesliga,,20.709103353867214,500000.0,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Ingolstadt 04,Bundesliga,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Bundesliga,,,,,,,,,,Portfolio,Rapid Wien,75.85169756346397,85.0,90.83641341546884,Dennis Kaygin,dennis kaygin,,,,,,,,,,,,,
Benjamin Bouchouari,783094,,,Ligue 1,,MID,22.899383983572896,,2000000.0,,,,,,,,,,,,,0.85,,,,5412434.33129218,,,3412434.3312921803,1.7062171656460905,,,1.1622850391291848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,1.7062171656460905,3412434.3312921803,Rotation Profile,2,79.61988368584284,True,2000000.0,80.80826558277386,,,,,Saint-Étienne,Ligue 1,,22.899383983572896,2000000.0,,,,,,,,,,,,,,,,False,True,Saint-Étienne,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Saint-Étienne,73.41612739344045,85.0,99.5975359342916,,,,,,,,,,,,,,,
Myles Peart-Harris,587002,,,Championship,,MID,22.28336755646817,,700000.0,,,,,,,,,,,,,0.85,,,,1983236.1244144803,,,1283236.1244144803,1.8331944634492576,,,1.2103942607676743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,1.8331944634492576,1283236.1244144803,Rotation Profile,2,79.60648775226811,True,700000.0,79.7163451293431,,,,,Swansea City,Championship,,22.28336755646817,700000.0,Myles Peart-Harris,myles peart harris,Brentford FC,Premier League,2025-2026,900000.0,2025-12-09,23.23,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Brentford FC,Premier League,Myles Peart-Harris,myles peart harris,Brentford FC,Premier League,2025-2026,900000.0,2025-12-09,23.23,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Myles Peart-Harris,myles peart harris,Brentford FC,Premier League,2025-2026,900000.0,2025-12-09,23.23,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Myles Peart-Harris,myles peart harris,Brentford FC,Premier League,2025-2026,900000.0,2025-12-09,23.23,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Swansea City,74.42810889469013,85.0,97.13347022587268,Myles Peart-Harris,myles peart harris,,,,,,,,,,,,,
Dennis Kaygin,829257,,,Austrian Bundesliga,,MID,20.709103353867214,,500000.0,,,,,,,,,,,,,0.85,,,,1504407.0728459074,,,1004407.0728459074,2.0088141456918147,,,1.273494597133579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.0088141456918147,1004407.0728459074,Rotation Profile,2,79.60469439998865,True,500000.0,79.57335273744883,,,,,Rapid Wien,Austrian Bundesliga,,20.709103353867214,500000.0,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Ingolstadt 04,Bundesliga,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Dennis Kaygin,dennis kaygin,FC Ingolstadt 04,Bundesliga,2025-2026,500000.0,2025-12-23,21.72,L1,4795.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Bundesliga,,,,,,,,,,Portfolio,Rapid Wien,75.7554297481591,85.0,90.83641341546884,Dennis Kaygin,dennis kaygin,,,,,,,,,,,,,
Jacob Wright,983702,,,Championship,,MID,19.236139630390145,,800000.0,,,,,,,,,,,,,0.85,,,,2514723.9934853264,,,1714723.9934853264,2.143404991856658,,,1.319408354048849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,2.143404991856658,1714723.9934853264,Rotation Profile,2,79.58947703745233,True,800000.0,79.93762581055155,,,,,Norwich City,Championship,,19.236139630390145,800000.0,Jacob Wright,jacob wright,Norwich City,Premier League,2025-2026,2500000.0,2025-12-03,20.2,GB1,1123.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Norwich City,Premier League,Jacob Wright,jacob wright,Norwich City,Premier League,2025-2026,2500000.0,2025-12-03,20.2,GB1,1123.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jacob Wright,jacob wright,Norwich City,Premier League,2025-2026,2500000.0,2025-12-03,20.2,GB1,1123.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jacob Wright,jacob wright,Norwich City,Premier League,2025-2026,2500000.0,2025-12-03,20.2,GB1,1123.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Norwich City,76.72122946531674,85.0,84.94455852156058,Jacob Wright,jacob wright,,,,,,,,,,,,,
Daniel Fila,666268,,,Serie A,,ATT,22.33264887063655,,1200000.0,,,,,,,,,,,,,0.85,,,,3325972.8274501488,,,2125972.8274501488,1.771644022875124,,,1.187349334215139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,1.771644022875124,2125972.8274501488,Rotation Profile,2,79.49186983475593,True,1200000.0,80.14852727186467,,,,,Venezia,Serie A,,22.33264887063655,1200000.0,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Venezia FC,Serie A,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Daniel Fila,daniel fila,Venezia FC,Serie A,2025-2026,2300000.0,2025-12-11,23.31,IT1,607.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Serie A,,,,,,,,,,Portfolio,Venezia,73.9433569370703,85.0,97.3305954825462,Daniel Fila,daniel fila,,,,,,,,,,,,,
Yago Santiago,706947,,,Spanish Segunda División,,MID,21.50034223134839,,600000.0,,,,,,,,,,,,,0.85,,,,1725311.5609239207,,,1125311.5609239207,1.8755192682065345,,,1.2259522856237235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,1.8755192682065345,1125311.5609239207,Rotation Profile,2,79.43666261654944,True,600000.0,79.63535639827174,,,,,Elche,Spanish Segunda División,,21.50034223134839,600000.0,Yago Santiago,yago santiago,Elche CF,LaLiga,2025-2026,1000000.0,2026-03-16,22.92,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Elche CF,LaLiga,Yago Santiago,yago santiago,Elche CF,LaLiga,2025-2026,1000000.0,2026-03-16,22.92,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yago Santiago,yago santiago,Tottenham Hotspur U21,LaLiga,2023-2024,200000.0,2023-12-19,20.68,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yago Santiago,yago santiago,Tottenham Hotspur U21,LaLiga,2023-2024,200000.0,2023-12-19,20.68,ES1,1531.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Elche,74.7553732488843,85.0,94.00136892539356,Yago Santiago,yago santiago,,,,,,,,,,,,,
