player_id_tm,player_name,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,log_market_value_eur,predicted_log_market_value,inefficiency_score,inefficiency_score_z,confidence_score,opportunity_score,matching_method,matching_confidence,age_diff,club_score
745461.0,Luca Koleosho,Burnley,Paris Football Club,Championship,2024-2025,MID,20.024640657084188,1677,12000000.0,1991011.0302133858,-10008988.969786614,-0.8340824141488845,16.300417207752275,14.504153123067846,-1.796264084684429,-1.8394538250030217,0.85,-1.5635357512525685,exact_age_validated,0.85,1.0246406570841877,15.384615384615385
923831.0,Leny Yoro,Manchester Utd,Manchester United Football Club,Premier League,2024-2025,DEF,18.882956878850102,1165,55000000.0,9277980.246797822,-45722019.75320218,-0.8313094500582214,17.822843743196746,16.043154435254895,-1.779689307941851,-1.8224805209450814,0.85,-1.549108442803319,exact_age_validated,0.85,0.8829568788501021,62.22222222222222
816580.0,Tiago Santos,Lille,Lille Olympique Sporting Club,Ligue 1,2024-2025,DEF,22.38466803559206,404,15000000.0,2600478.782299461,-12399521.21770054,-0.8266347478467027,16.523560759066484,14.77120613307698,-1.7523546259895042,-1.794488598320119,0.85,-1.5253153085721012,exact_age_validated,0.85,0.3846680355920604,29.411764705882348
796297.0,Jobe Bellingham,Sunderland,Borussia Dortmund,Championship,2024-2025,MID,19.26899383983573,3507,18000000.0,3217500.1388646485,-14782499.861135352,-0.8212499922852974,16.70588231586044,14.984115261611594,-1.7217670542488452,-1.763165572760771,0.85,-1.4986907368466553,exact_age_validated,0.85,1.2689938398357299,37.03703703703704
820374.0,Kobbie Mainoo,Manchester Utd,Manchester United Football Club,Premier League,2024-2025,MID,19.247091033538673,1651,55000000.0,9863782.391590195,-45136217.60840981,-0.8206585019710874,17.822843743196746,16.104380262714177,-1.7184634804825691,-1.7597825671925091,0.85,-1.4958151821136327,exact_age_validated,0.85,0.24709103353867334,62.22222222222222
627228.0,Yan Couto,Dortmund,Borussia Dortmund,Bundesliga,2024-2025,DEF,22.548939082819988,895,25000000.0,4491997.55892921,-20508002.44107079,-0.8203200976428316,17.034386382832476,15.317808051414056,-1.71657833141842,-1.7578520912194513,0.85,-1.4941742775365336,exact_age_validated,0.85,0.548939082819988,64.0
504087.0,Tomás Araújo,Benfica,Sport Lisboa e Benfica,Liga Portugal,2024-2025,DEF,22.39835728952772,2311,15000000.0,2708815.166102296,-12291184.833897704,-0.819412322259847,16.523560759066484,14.81202188917223,-1.7115388698942535,-1.7526914598537064,0.85,-1.4897877408756504,exact_age_validated,0.85,0.39835728952771987,48.275862068965516
931838.0,Hugo Larsson,Eintracht Frankfurt,Eintracht Frankfurt Fußball AG,Bundesliga,2024-2025,MID,20.48186173853525,2393,35000000.0,8262728.913139675,-26737271.086860325,-0.7639220310531522,17.37085861945369,15.927265467828155,-1.4435931516255334,-1.4783032000399117,1.0,-1.4783032000399117,exact_age_club_validated,1.0,0.48186173853525105,77.55102040816327
746833.0,Caleb Wiley,Watford,Chelsea Football Club,Championship,2024-2025,DEF,19.79192334017796,722,8000000.0,1464731.8150524362,-6535268.184947563,-0.8169085231184454,15.89495209964411,14.197182722277867,-1.6977693773662423,-1.738590890836623,0.85,-1.4778022572111296,exact_age_validated,0.85,0.7919233401779593,21.42857142857143
586429.0,Ryan Flamingo,PSV,Eindhovense Voetbalvereniging Philips Sport Vereniging,Eredivisie,2024-2025,DEF,21.78781656399726,2939,12000000.0,2201998.2329227687,-9798001.767077232,-0.8165001472564359,16.300417207752275,14.604875793777051,-1.6955414139752243,-1.7363093578390434,0.85,-1.475862954163187,exact_age_validated,0.85,0.7878165639972607,10.526315789473683
598577.0,Florian Wirtz,Leverkusen,Liverpool Football Club,Bundesliga,2024-2025,MID,21.634496919917865,2351,140000000.0,26172971.199674413,-113827028.80032559,-0.8130502057166114,18.75715298057358,17.080237802630908,-1.6769151779426714,-1.7172352687852015,0.85,-1.4596499784674213,exact_age_validated,0.85,0.6344969199178649,24.242424242424242
930571.0,Oscar Gloukh,RB Salzburg,AFC Ajax Amsterdam,Austrian Bundesliga,2024-2025,MID,20.711841204654345,1935,22000000.0,4147384.621304527,-17852615.378695473,-0.8114825172134306,16.90655301132259,15.237988481806145,-1.6685645295164448,-1.70868383566362,0.85,-1.4523812603140769,exact_age_validated,0.85,0.7118412046543448,20.68965517241379
659542.0,Elye Wahi,Marseille,Olympique Gymnaste Club Nice Côte d'Azur,Ligue 1,2024-2025,ATT,21.763175906913073,574,30000000.0,5717904.49628351,-24282095.50371649,-0.8094031834572164,17.216707939626428,15.559112949431015,-1.6575949901954132,-1.6974505424999715,0.85,-1.4428329611249757,exact_age_validated,0.85,0.763175906913073,28.57142857142857
708265.0,Bradley Barcola,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,ATT,22.09719370294319,2181,65000000.0,16531332.986439554,-48468667.013560444,-0.7456718002086222,17.98989782785991,16.620768106983906,-1.3691297208760034,-1.402049355361425,1.0,-1.402049355361425,exact_age_club_validated,1.0,1.0971937029431906,73.07692307692308
575716.0,Vasco Sousa,Porto,Moreirense Futebol Clube,Liga Portugal,2024-2025,MID,21.516769336071185,421,5000000.0,1017929.151902551,-3982070.848097449,-0.7964141696194899,15.424948470398375,13.833280878290136,-1.591667592108239,-1.6299379725956111,0.85,-1.3854472767062693,exact_age_validated,0.85,0.5167693360711851,13.793103448275868
