player_name_fbref,player_name_tm,club,league,season,position_group,age,minutes_played,market_value_eur,portfolio_cost_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,roi_proxy_pct,roi_score,upside_eur,upside_score,growth_score,confidence_score,opportunity_score,risk_score,risk_level,risk_adjusted_opportunity_score,future_asset_score,executive_decision_score,portfolio_score_conservative,portfolio_score_balanced,portfolio_score_aggressive,is_optimization_candidate
Taichi Fukui,Taichi Fukui,Arouca,Liga Portugal,2025-2026,MID,21.426420260095824,2521,2000000.0,2000000.0,7657024.348569304,5657024.348569304,2.828512174284652,282.8512174284652,20.73811979757115,5657024.348569304,20.25597918209905,6.667260163271589,94.75,68.3061700491904,2.21,Bajo,66.8,45.23757073451275,59.00212669346627,60.911265683204654,49.71936765789953,22.79685775545373,True
Arnau Martinez,Arnau Martínez,Girona,LaLiga,2025-2026,DEF,22.633812457221083,2666,10000000.0,10000000.0,29276098.786078144,19276098.786078144,1.9276098786078144,192.76098786078143,14.039193596110868,19276098.786078144,70.78813410040624,5.90358773160327,94.75,64.17007894097448,2.21,Bajo,62.75,54.69876707193527,59.32520755617872,60.16481767723958,49.50405416949833,24.20444319368604,True
Filippo Terracciano,Filippo Terracciano,Cremonese,Serie A,2025-2026,DEF,22.87200547570157,3011,4500000.0,4500000.0,24042844.878461286,19542844.878461286,4.342854417435841,434.28544174358416,31.99846065728916,19542844.878461286,71.7778676484537,11.129992173975216,92.71875,73.98409494511206,10.29,Bajo,66.37,62.18362213118704,63.132537021819175,59.9445157444772,55.99063864778821,32.07388056243032,True
Antoine Mendy,Antoine Mendy,Nice,Ligue 1,2025-2026,DEF,21.371663244353183,2097,3000000.0,3000000.0,11472644.264713524,8472644.264713524,2.824214754904508,282.4214754904508,20.70616506127793,8472644.264713524,30.70304314716657,9.416989104315464,93.75,68.95700357295205,5.88,Bajo,64.9,47.50131927282933,58.61123053279774,59.49270834778984,49.590163902348536,24.039099742104383,True
Álvaro Rodríguez,Álvaro Rodríguez,Elche,LaLiga,2025-2026,ATT,21.218343600273784,2201,4000000.0,4000000.0,17434873.804324627,13434873.804324629,3.3587184510811565,335.87184510811574,24.68062581276826,13434873.804324629,49.11487817945202,20.52214367042897,90.08333333333334,73.67497964934627,22.06,Bajo,57.42,52.45426784253448,56.38106289050288,53.74142831916164,49.25268601799116,28.47979329920782,True
