player_id_tm,player_name,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,log_market_value_eur,predicted_log_market_value,inefficiency_score,inefficiency_score_z,confidence_score,opportunity_score,matching_method,matching_confidence,age_diff,club_score
512352.0,Lasse Rosenboom,Holstein Kiel,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,7955479.281367011,7455479.281367011,14.910958562734022,13.122363377404328,15.889371467011028,2.7670080896066995,2.827241439590835,1.0,2.827241439590835,exact_age_club_validated,1.0,0.9185489390828216,100.0
948273.0,Mario Martín,Valladolid,Getafe Club de Fútbol S. A. D. Team Dubai,LaLiga,2024-2025,MID,20.602327173169062,1748,500000.0,6723855.748657923,6223855.748657923,12.447711497315847,13.122363377404328,15.72117232007676,2.5988089426724326,2.6553808656725355,0.85,2.2570737358216553,exact_age_validated,0.85,0.602327173169062,20.833333333333336
610608.0,Dominik Javorček,Holstein Kiel,"SK Slavia Praha, a.s.",Bundesliga,2024-2025,DEF,22.132785763175907,386,550000.0,7252856.138595385,6702856.138595385,12.187011161082518,13.217673557208654,15.796905899403958,2.5792323421953043,2.635378113847145,0.85,2.240071396770073,exact_age_validated,0.85,1.1327857631759066,31.25
1390649.0,Yan Diomandé,Leganés,RasenBallsport Leipzig,LaLiga,2024-2025,MID,18.472279260780287,545,600000.0,7331828.864745784,6731828.864745784,11.219714774576307,13.304684934198283,15.807735546799961,2.503050612601678,2.5575380295858015,0.85,2.173907325147931,exact_age_validated,0.85,1.4722792607802866,41.379310344827594
927353.0,Johan Manzambi,Freiburg,Sport-Club Freiburg,Bundesliga,2024-2025,MID,18.986995208761122,335,750000.0,8640660.392582124,7890660.392582124,10.520880523442832,13.527828485512494,15.971989572185919,2.444161086673425,2.497366572665385,0.85,2.122761586765577,exact_age_validated,0.85,0.9869952087611225,59.25925925925925
1061336.0,Pau Navarro,Villarreal,Villarreal Club de Fútbol S.A.D.,LaLiga,2024-2025,DEF,19.64955509924709,916,500000.0,4859177.6974848155,4359177.6974848155,8.718355394969631,13.122363377404328,15.39637978351268,2.274016406108352,2.3235181139541945,0.85,1.9749903968610654,exact_age_validated,0.85,0.6495550992470918,48.78048780487805
807688.0,Yassin Belkhdim,Angers,Angers Sporting Club de l'Ouest,Ligue 1,2024-2025,MID,22.64476386036961,1523,500000.0,4692109.202698616,4192109.2026986163,8.384218405397233,13.122363377404328,15.361392762717104,2.239029385312776,2.2877694815549527,0.85,1.9446040593217098,exact_age_validated,0.85,0.6447638603696113,32.432432432432435
1190411.0,Jesus Rodríguez,Real Betis,Calcio Como,LaLiga,2024-2025,MID,18.89664613278576,1111,700000.0,6058826.340616751,5358826.340616751,7.655466200881073,13.458835614025542,15.617026666122875,2.158191052097333,2.205171426842855,0.85,1.8743957128164266,exact_age_validated,0.85,0.8966461327857616,19.047619047619047
877139.0,Alberto costa,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,4045706.426766921,3545706.426766921,7.091412853533842,13.122363377404328,15.213166735196168,2.09080335779184,2.1363168099826453,0.85,1.8158692884852485,exact_age_validated,0.85,1.026694045174537,19.999999999999996
743496.0,Kévin Danois,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,3759539.408236227,3259539.408236227,6.519078816472454,13.122363377404328,15.139807010053094,2.0174436326487655,2.0613601607048424,0.85,1.752156136599116,exact_age_validated,0.85,0.2765229295003415,31.818181818181824
917375.0,Antoine Hainaut,Parma,Parma Calcio 1913,Serie A,2024-2025,DEF,22.663928815879533,1206,750000.0,5480473.323513991,4730473.323513991,6.307297764685321,13.527828485512494,15.516702028098287,1.988873542585793,2.0321681453788742,0.85,1.727342923572043,exact_age_validated,0.85,0.6639288158795331,58.82352941176471
1063329.0,Andrés García,Aston Villa,Aston Villa Football Club,Premier League,2024-2025,DEF,21.683778234086244,318,900000.0,5930263.151144347,5030263.151144347,5.589181279049274,13.710150042306449,15.59557914623625,1.885429103929802,1.926471886389982,0.85,1.6375011034314846,exact_age_validated,0.85,0.6837782340862439,61.111111111111114
1004301.0,Jérémy Jacquet,Rennes,Stade Rennais Football Club,Ligue 1,2024-2025,DEF,19.225188227241617,927,600000.0,3837268.0480194828,3237268.0480194828,5.395446746699138,13.304684934198283,15.160271225537969,1.8555862913396854,1.89597944339871,0.85,1.6115825268889035,exact_age_validated,0.85,0.2251882272416168,30.303030303030297
875581.0,Adrian Blake,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,3037111.7504827282,2537111.7504827282,5.074223500965457,13.122363377404328,14.926417539690307,1.8040541622859791,1.8433255421404418,0.85,1.5668267108193754,exact_age_validated,0.85,0.4250513347022604,50.0
659520.0,Bilal Nadir,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.034907597535934,383,500000.0,2799499.598287011,2299499.598287011,4.598999196574022,13.122363377404328,14.844951244276526,1.722587866872198,1.760085855495171,0.85,1.4960729771708954,exact_age_validated,0.85,1.034907597535934,58.06451612903225
1296876.0,Marc Domenech,Mallorca,Real Club Deportivo Mallorca S.A.D.,LaLiga,2024-2025,MID,18.072553045859,303,500000.0,2777561.806830042,2277561.806830042,4.555123613660084,13.122363377404328,14.837084052932418,1.7147206755280902,1.7520474079514874,0.85,1.4892402967587643,exact_age_validated,0.85,0.07255304585899935,38.095238095238095
806793.0,Clément Akpa,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,DEF,22.869267624914443,2486,1000000.0,5534649.349688885,4534649.349688885,4.534649349688885,13.815510557964274,15.526538770661697,1.711028212697423,1.748274566098143,0.85,1.4860333811834214,exact_age_validated,0.85,0.8692676249144426,31.818181818181824
