player_name_fbref,club,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,growth_score,confidence_score,opportunity_score,opportunity_tier,matching_confidence,matching_method
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,28472134.15397758,-101527865.84602244,-0.7809835834309418,-1.4755813012499723,9.13647206161098,99.54444444444444,31.26786065693241,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,24045962.86998954,-105954037.13001046,-0.8150310548462343,-1.6528534365175631,9.13647206161098,99.54444444444444,28.83194095157066,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,20905764.811485488,-109094235.18851452,-0.8391864245270347,-1.7996812769582144,9.13647206161098,99.54444444444444,26.81436030199364,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,20361777.658563245,-109638222.34143676,-0.8433709410879751,-1.8273440044579283,9.13647206161098,99.54444444444444,26.434243128367395,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,20125516.310831048,-109874483.68916896,-0.8451883360705305,-1.8395892827931712,9.13647206161098,99.54444444444444,26.265979149657863,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18943233.34740621,-111056766.6525938,-0.8542828204045676,-1.903109847090441,9.13647206161098,99.54444444444444,25.393134728655934,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18478825.01043656,-111521174.98956344,-0.857855192227411,-1.9291524529214028,9.13647206161098,99.54444444444444,25.035279859773976,interesting,1.0,exact_age_club_validated
Jamal Musiala,Bayern Munich,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,14450437.00095869,-115549562.9990413,-0.8888427923003177,-2.187152507311347,9.13647206161098,99.54444444444444,21.49006720960648,interesting,1.0,exact_age_club_validated
Taylor Harwood-Bellis,Southampton,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,18274476.947457235,-6725523.052542765,-0.2690209221017106,-0.2110409861254351,9.28738895868156,99.31818181818184,48.5985016236256,monitoring,1.0,exact_age_club_validated
Taylor Harwood-Bellis,Southampton,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,16337896.4145092,-8662103.585490799,-0.3464841434196319,-0.3285707284931699,9.28738895868156,99.31818181818184,46.98350998961895,monitoring,1.0,exact_age_club_validated
Taylor Harwood-Bellis,Southampton,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,15445729.168514565,-9554270.831485435,-0.3821708332594175,-0.3874885590914604,9.28738895868156,99.31818181818184,46.17391233720223,monitoring,1.0,exact_age_club_validated
Taylor Harwood-Bellis,Southampton,Premier League,2024-2025,DEF,22.87748117727584,2825,25000000.0,14700114.14417591,-10299885.85582409,-0.4119954342329636,-0.4394003009959765,9.28738895868156,99.31818181818184,45.46058627016984,monitoring,1.0,exact_age_club_validated
