player_name_fbref,club,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,growth_score,confidence_score,opportunity_score,opportunity_tier,matching_confidence,matching_method
Raúl Asencio,Real Madrid,LaLiga,2024-2025,DEF,21.869952087611225,1670,7500000.0,3286675.1348512657,-4213324.865148734,-0.5617766486864979,-0.747872479137032,100.0,83.8888888888889,69.10148968920842,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,6911803.428531027,-1088196.5714689726,-0.1360245714336215,-0.0356566310703278,95.99743661601424,65.20277777777778,68.77975475299105,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,5977102.743337004,-2022897.256662996,-0.2528621570828744,-0.188100295730424,95.99743661601424,65.20277777777778,66.68500632486075,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,5803141.050710432,-2196858.949289568,-0.2746073686611959,-0.2190902348995593,95.99743661601424,65.20277777777778,66.25916949846892,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,5401493.731967697,-2598506.268032303,-0.3248132835040379,-0.2943431096259513,95.99743661601424,65.20277777777778,65.22510985816258,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,5362167.156285285,-2637832.843714715,-0.3297291054643393,-0.3020099754613157,95.99743661601424,65.20277777777778,65.11975844724549,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,5218545.768639502,-2781454.231360498,-0.3476817789200622,-0.3304952669339163,95.99743661601424,65.20277777777778,64.72833831397784,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,5198707.491151568,-2801292.5088484325,-0.350161563606054,-0.3344914103714241,95.99743661601424,65.20277777777778,64.6734267818852,high_priority,0.85,exact_age_validated
Samuel Mbangula,Juventus,Serie A,2024-2025,MID,20.75564681724846,709,8000000.0,4561719.720800371,-3438280.279199629,-0.4297850348999536,-0.4716331932115747,95.99743661601424,65.20277777777778,62.78894352260424,high_priority,0.85,exact_age_validated
Mathis Amougou,Saint-Étienne,Ligue 1,2024-2025,MID,18.71868583162217,859,6000000.0,3006829.5524260434,-2993170.4475739566,-0.4988617412623261,-0.6071183272972698,95.99743661601424,68.11944444444447,62.26429176546587,high_priority,0.85,exact_age_validated
Tomás Palacios,Monza,Serie A,2024-2025,DEF,21.475701574264203,446,6000000.0,3663562.547836708,-2336437.452163292,-0.3894062420272153,-0.3998483176429285,95.99743661601424,60.0888888888889,61.43102431050541,high_priority,0.85,exact_age_validated
