player_name_fbref,club,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,growth_score,confidence_score,opportunity_score,opportunity_tier,matching_confidence,matching_method
Nikolas Polster,Wolfsberger AC,Austrian Bundesliga,2024-2025,GK,22.261464750171115,2700,800000.0,2740737.5947001204,1940737.5947001204,2.4259219933751504,1.409707047718453,43.831765054639966,86.41666666666667,78.26547957569964,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,3447430.629302799,2947430.629302799,5.0,2.143526150919493,9.970270748459184,91.41666666666669,77.59380491151701,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,3024533.27200726,2524533.27200726,5.0,2.0062143257282807,9.970270748459184,91.41666666666669,75.7069850779455,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,3021153.788827397,2521153.788827397,5.0,2.005041335277523,9.970270748459184,91.41666666666669,75.69086686202348,high_priority,0.85,exact_age_validated
Jannik Robatsch,SK Austria Klagenfurt,Austrian Bundesliga,2024-2025,DEF,19.78370978781657,2127,800000.0,2619986.483271106,1819986.483271106,2.2749831040888826,1.362432111098531,38.73201398934956,86.41666666666667,75.65086495047309,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,3001286.42537338,2501286.42537338,5.0,1.9981188965511376,9.970270748459184,91.41666666666669,75.59574472183316,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,2873698.2300309627,2373698.2300309627,4.747396460061926,1.952540204975802,9.970270748459184,91.41666666666669,74.96944193157584,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,2747980.716399891,2247980.716399891,4.495961432799782,1.905605730206656,9.970270748459184,91.41666666666669,74.3245091462941,high_priority,0.85,exact_age_validated
Jannik Robatsch,SK Austria Klagenfurt,Austrian Bundesliga,2024-2025,DEF,19.78370978781657,2127,800000.0,2155641.8740892964,1355641.8740892964,1.6945523426116205,1.1577527981605544,38.73201398934956,86.41666666666667,72.83833961527073,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,2476216.517244972,1976216.517244972,3.952433034489943,1.7963473658803917,9.970270748459184,91.41666666666669,72.8231756048653,high_priority,0.85,exact_age_validated
Justin Omoregie,Hartberg,Austrian Bundesliga,2024-2025,DEF,21.05407255304586,1111,800000.0,4580015.154378832,3780015.154378832,4.7250189429735405,1.9484471517737063,22.41816466576422,76.35277777777779,72.80390761011219,high_priority,0.85,exact_age_validated
Jannik Robatsch,SK Austria Klagenfurt,Austrian Bundesliga,2024-2025,DEF,19.78370978781657,2127,800000.0,2033919.063466923,1233919.063466923,1.542398829333654,1.096768853884377,38.73201398934956,86.41666666666667,72.0003512233061,high_priority,0.85,exact_age_validated
Nikolas Polster,Wolfsberger AC,Austrian Bundesliga,2024-2025,GK,22.261464750171115,2700,800000.0,1674987.854886054,874987.8548860541,1.0937348186075675,0.8930569439947708,43.831765054639966,86.41666666666667,71.16612260942864,high_priority,0.85,exact_age_validated
Justin Omoregie,Hartberg,Austrian Bundesliga,2024-2025,DEF,21.05407255304586,1111,800000.0,4069499.398899798,3269499.398899798,4.086874248624747,1.824449832908976,22.41816466576422,76.35277777777779,71.10004415758097,high_priority,0.85,exact_age_validated
Jamie Lawrence,WSG Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,2178088.9080037978,1678088.9080037978,3.3561778160075955,1.6617513691413224,9.970270748459184,91.41666666666669,70.97367432693127,high_priority,0.85,exact_age_validated
Melayro Bogarde,LASK,Austrian Bundesliga,2024-2025,DEF,22.3709787816564,1582,800000.0,2609980.9095819807,1809980.909581981,2.262476136977476,1.3584175936592138,31.459534586552422,82.17777777777779,70.85031118577942,high_priority,0.85,exact_age_validated
Nikolas Polster,Wolfsberger AC,Austrian Bundesliga,2024-2025,GK,22.261464750171115,2700,800000.0,1637273.4220519084,837273.4220519084,1.0465917775648856,0.8691627949399781,43.831765054639966,86.41666666666667,70.83778996742845,high_priority,0.85,exact_age_validated
Jannik Robatsch,SK Austria Klagenfurt,Austrian Bundesliga,2024-2025,DEF,19.78370978781657,2127,800000.0,1873086.3225863024,1073086.3225863022,1.3413579032328775,1.0103386069328089,38.73201398934956,86.41666666666667,70.81270184247813,high_priority,0.85,exact_age_validated
Melayro Bogarde,LASK,Austrian Bundesliga,2024-2025,DEF,22.3709787816564,1582,800000.0,2590806.876982088,1790806.8769820875,2.238508596227609,1.350681243802912,31.459534586552422,82.17777777777779,70.74400498579999,high_priority,0.85,exact_age_validated
Justin Omoregie,Hartberg,Austrian Bundesliga,2024-2025,DEF,21.05407255304586,1111,800000.0,3965250.697487195,3165250.697487195,3.956563371858994,1.7972220388111226,22.41816466576422,76.35277777777779,70.72590346098262,high_priority,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,2249646.4885349832,1749646.4885349832,3.4992929770699663,1.6956671334615687,58.504578984604,86.41666666666667,87.84852964061595,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,2166313.224580437,1666313.224580437,3.3326264491608737,1.656063534363268,58.504578984604,86.41666666666667,87.3043313812495,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,2104366.036664129,1604366.0366641288,3.2087320733282576,1.6256235161942574,58.504578984604,86.41666666666667,86.88605109158334,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,2046169.02707542,1546169.02707542,3.09233805415084,1.5961986259628296,58.504578984604,86.41666666666667,86.4817198083016,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,1983373.4680552508,1483373.4680552508,2.9667469361105017,1.5634948305921217,58.504578984604,86.41666666666667,86.03233265863268,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,1926005.5828410613,1426005.5828410615,2.852011165682123,1.5326997006537304,58.504578984604,86.41666666666667,85.60917273147962,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,1847580.3154461968,1347580.3154461966,2.695160630892393,1.4890828693281906,58.504578984604,86.41666666666667,85.00982812071524,target_scouting,0.85,exact_age_validated
Erick Nunes,Cercle Brugge,Belgian Pro League,2024-2025,MID,20.591375770020534,1805,500000.0,1754786.0778077035,1254786.0778077035,2.509572155615407,1.4350175197020896,58.504578984604,86.41666666666667,84.26690904698326,target_scouting,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,2315359.612615717,1815359.612615717,3.6307192252314335,1.725875730623141,58.504578984604,71.36666666666669,81.36436281041371,target_scouting,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,2138284.5688183964,1638284.5688183964,3.276569137636793,1.642399918803391,58.504578984604,71.36666666666669,80.21731071096302,target_scouting,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,2094392.932981709,1594392.932981709,3.188785865963418,1.6206392639671707,58.504578984604,71.36666666666669,79.9182946933745,high_priority,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,2092616.6006280736,1592616.6006280736,3.185233201256147,1.6197490178099845,58.504578984604,71.36666666666669,79.9060617039448,high_priority,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,2043678.5588559515,1543678.5588559513,3.087357117711903,1.594920823445124,58.504578984604,71.36666666666669,79.56489422259968,high_priority,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,1902938.8045479024,1402938.8045479024,2.805877609095805,1.5200580745226542,58.504578984604,71.36666666666669,78.53619535223,high_priority,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,1890423.650854006,1390423.650854006,2.780847301708012,1.5131349327207655,58.504578984604,71.36666666666669,78.44106355098678,high_priority,0.85,exact_age_validated
Bas van den Eynden,Mechelen,Belgian Pro League,2024-2025,DEF,22.73511293634497,1026,500000.0,1533671.1124052152,1033671.1124052152,2.0673422248104303,1.2937079597305785,58.504578984604,71.36666666666669,75.42588868107367,high_priority,0.85,exact_age_validated
Ibe Hautekiet,Standard Liège,Belgian Pro League,2024-2025,DEF,22.472279260780287,2969,700000.0,1910855.180228226,1210855.180228226,1.7297931146117511,1.1713858783442643,40.0551520071791,86.41666666666667,73.53549665183519,high_priority,0.85,exact_age_validated
Franjo Ivanović,Union SG,Belgian Pro League,2024-2025,MID,21.00479123887748,2542,4000000.0,10852954.709348412,6852954.709348412,1.713238677337103,1.1650037623066378,38.7320390196329,86.41666666666667,72.93798571093228,high_priority,0.85,exact_age_validated
Ibe Hautekiet,Standard Liège,Belgian Pro League,2024-2025,DEF,22.472279260780287,2969,700000.0,1749864.8176652505,1049864.8176652505,1.4998068823789292,1.0790430039599852,40.0551520071791,86.41666666666667,72.2666010804987,high_priority,0.85,exact_age_validated
Ibe Hautekiet,Standard Liège,Belgian Pro League,2024-2025,DEF,22.472279260780287,2969,700000.0,1743301.2793249914,1043301.2793249914,1.490430399035702,1.0751001643893905,40.0551520071791,86.41666666666667,72.21242200384576,high_priority,0.85,exact_age_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,12404042.385859596,9404042.385859596,3.134680795286532,1.606998784168597,50.72543445925041,86.41666666666667,83.63271591746695,target_scouting,0.85,exact_age_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,12373375.582204737,9373375.582204737,3.124458527401579,1.6044016015196836,50.72543445925041,86.41666666666667,83.59702768940244,target_scouting,0.85,exact_age_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,13806870.427674456,13306870.427674456,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,11344948.912156696,10844948.912156696,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,10374385.529966148,9874385.529966148,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,10733404.740319012,10233404.740319012,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,10101541.80031059,9601541.80031059,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,9621598.309251549,9121598.309251549,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,10455928.25070382,9955928.25070382,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lasse Rosenboom,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,13477620.72348954,12977620.72348954,5.0,2.426072388659802,9.970270748459184,95.38333333333334,83.29472138514419,target_scouting,1.0,exact_age_club_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,11963431.602267118,8963431.602267118,2.98781053408904,1.5690514078076194,50.72543445925041,86.41666666666667,83.1112760323719,target_scouting,0.85,exact_age_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,11594411.490649844,8594411.490649845,2.864803830216615,1.5361783698067395,50.72543445925041,86.41666666666667,82.65956329748228,target_scouting,0.85,exact_age_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,11470497.486837106,8470497.486837106,2.823499162279035,1.5249047696256133,50.72543445925041,86.41666666666667,82.50465127597296,target_scouting,0.85,exact_age_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,11015702.423496917,8015702.423496917,2.671900807832305,1.4824576026596377,50.72543445925041,86.41666666666667,81.92137917687447,target_scouting,0.85,exact_age_validated
Lukas Ullrich,Gladbach,Bundesliga,2024-2025,DEF,20.76386036960985,1903,3000000.0,9939959.701688228,6939959.701688228,2.3133199005627425,1.3746427098899705,50.72543445925041,86.41666666666667,80.4398805677859,target_scouting,0.85,exact_age_validated
