player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_ml_eur,market_value_gap_ml_eur,market_value_gap_ml_pct,log_market_value_eur,predicted_log_market_value_ml,inefficiency_score_ml,inefficiency_score_ml_z,confidence_score_ml,opportunity_score_ml,matching_method,matching_confidence,age_diff,club_score
Francisco Conceição,487474.0,Juventus,Juventus Football Club,Serie A,2024-2025,MID,22.012320328542096,1340,36000000.0,7230193.994596394,-28769806.005403608,-0.7991612779278779,17.399029496420383,15.793776425669362,-1.6052530707510204,-1.5602659500305782,0.7639527720739219,0.0,exact_age_validated,0.85,1.0123203285420956,53.333333333333336
Soumaïla Coulibaly,659513.0,Brest,Stade brestois 29,Ligue 1,2024-2025,DEF,21.15811088295688,438,9000000.0,1827198.9243520773,-7172801.075647922,-0.7969778972942136,16.012735135300492,14.418294709757182,-1.5944404255433096,-1.5487487549013448,0.3757802874743326,0.0,exact_age_validated,0.85,1.1581108829568798,52.63157894736843
Eduardo Camavinga,640428.0,Real Madrid,Real Madrid Club de Fútbol,LaLiga,2024-2025,DEF,22.130047912388775,1102,80000000.0,16508625.05957995,-63491374.94042005,-0.7936421867552507,18.197537192638155,16.619393533178247,-1.5781436594599079,-1.5313900946149457,0.7539459274469541,0.0,exact_age_validated,0.85,1.1300479123887754,59.45945945945945
Hugo Bueno,698678.0,Feyenoord,Wolverhampton Wanderers Football Club,Eredivisie,2024-2025,DEF,22.247775496235455,1197,8000000.0,1668434.5047892982,-6331565.495210702,-0.7914456869013378,15.89495209964411,14.32739632245603,-1.5675557771880797,-1.520112307932087,0.7439390828199863,0.0,exact_age_validated,0.85,1.2477754962354553,21.739130434782606
Hugo Larsson,931838.0,Eintracht Frankfurt,Eintracht Frankfurt Fußball AG,Bundesliga,2024-2025,MID,20.48186173853525,2393,35000000.0,7397007.542325648,-27602992.457674354,-0.7886569273621243,17.37085861945369,15.81658609021605,-1.5542725292376378,-1.505963526051578,0.9518138261464749,0.0,exact_age_club_validated,1.0,0.48186173853525105,77.55102040816327
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696782,479,8500000.0,1797876.5193321754,-6702123.480667825,-0.7884851153726853,15.955576721460545,14.402116814976917,-1.5534599064836279,-1.5050979529522486,0.4071190356681117,0.0,exact_age_validated,0.85,1.000684462696782,62.5
Amar Dedić,519184.0,Marseille,Sport Lisboa e Benfica,Ligue 1,2024-2025,MID,22.33264887063655,314,15000000.0,3407752.855513056,-11592247.144486945,-0.7728164762991296,16.523560759066484,15.041563645379494,-1.4819971136869903,-1.4289786580611226,0.3683624229979466,0.0,exact_age_validated,0.85,1.3326488706365502,19.354838709677423
Eduardo Quaresma,504073.0,Sporting CP,Sporting Clube de Portugal,Liga Portugal,2024-2025,DEF,22.60369609856263,1391,14000000.0,3359004.6441937163,-10640995.355806284,-0.760071096843306,16.454567887579532,15.027155251205476,-1.427412636374056,-1.3708374665058898,0.7986858316221764,0.0,exact_age_validated,0.85,0.6036960985626294,59.45945945945945
Zeno Debast,548193.0,Sporting CP,Sporting Clube de Portugal,Liga Portugal,2024-2025,DEF,20.958247775496236,2126,22000000.0,5293638.928130344,-16706361.071869656,-0.759380048721348,16.90655301132259,15.482016455463274,-1.4245365558593157,-1.3677739811274896,0.76854893908282,0.0,exact_age_validated,0.85,0.9582477754962362,59.45945945945945
Malik Tillman,467437.0,PSV,Bayer 04 Leverkusen Fußball,Eredivisie,2024-2025,MID,22.38193018480493,1915,25000000.0,6030921.884548333,-18969078.115451667,-0.7587631246180667,17.034386382832476,15.612410440027626,-1.4219759428048508,-1.3650465190095518,0.817535934291581,0.0,exact_age_validated,0.85,0.38193018480492924,7.4074074074074066
Ameen Al-Dakhil,620598.0,Stuttgart,Verein für Bewegungsspiele Stuttgart 1893,Bundesliga,2024-2025,DEF,22.792607802874745,432,10000000.0,2439042.6845243564,-7560957.315475644,-0.7560957315475644,16.11809565095832,14.707116177874914,-1.4109794730834064,-1.3533335213959552,0.39131416837782335,0.0,exact_age_validated,0.85,0.7926078028747447,40.0
Florian Wirtz,598577.0,Leverkusen,Liverpool Football Club,Bundesliga,2024-2025,MID,21.634496919917865,2351,140000000.0,34638688.49782936,-105361311.50217064,-0.7525807964440759,18.75715298057358,17.3604817800246,-1.3966712005489796,-1.3380929245229782,0.7960677618069815,0.0,exact_age_validated,0.85,0.6344969199178649,24.242424242424242
Ismaël Koné,921655.0,Marseille,Unione Sportiva Sassuolo Calcio,Ligue 1,2024-2025,MID,22.310746064339494,360,12000000.0,2983536.0985160177,-9016463.901483983,-0.7513719917903319,16.300417207752275,14.908619765256368,-1.391797442495907,-1.332901593314785,0.41179329226557154,0.0,exact_age_validated,0.85,0.3107460643394937,19.999999999999996
João Neves,670681.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,20.027378507871322,1844,60000000.0,14972572.250198387,-45027427.74980161,-0.7504571291633602,17.909855120186375,16.521730568635803,-1.3881245515505718,-1.3289893774884807,0.8972621492128677,0.0,exact_age_club_validated,1.0,1.0273785078713225,73.07692307692308
Lazar Samardzic,528833.0,Atalanta,Atalanta Bergamasca Calcio S.p.a.,Serie A,2024-2025,MID,22.8145106091718,1169,20000000.0,5051415.252252317,-14948584.747747682,-0.7474292373873841,16.811242831518264,15.435179009960171,-1.376063821558093,-1.3161427726054016,0.7807665982203968,0.0,exact_age_validated,0.85,0.8145106091718013,40.0
Cristhian Mosquera,646750.0,Valencia,Arsenal Football Club,LaLiga,2024-2025,DEF,20.501026694045173,3319,30000000.0,7605918.422000468,-22394081.577999532,-0.7464693859333178,17.216707939626428,15.844437241933,-1.372270697693427,-1.3121024895054292,0.8074127310061603,0.0,exact_age_validated,0.85,0.5010266940451729,34.48275862068966
Alejandro Garnacho,811779.0,Manchester Utd,Chelsea Football Club,Premier League,2024-2025,MID,20.251882272416154,2199,50000000.0,12776434.313776482,-37223565.68622352,-0.7444713137244703,17.72753356339242,16.363112962802667,-1.364420600589753,-1.3037408815556957,0.8285900068446269,0.0,exact_age_validated,0.85,0.2518822724161538,45.714285714285715
Rasmus Højlund,610442.0,Manchester Utd,Società Sportiva Calcio Napoli,Premier League,2024-2025,ATT,21.864476386036962,2004,60000000.0,15812462.490470326,-44187537.50952967,-0.7364589584921613,17.909855120186375,16.57630895230503,-1.3335461678813445,-1.270854676637629,0.7765195071868582,0.0,exact_age_validated,0.85,0.8644763860369622,31.818181818181824
Christian Mawissa,1005240.0,Monaco,Association sportive de Monaco Football Club,Ligue 1,2024-2025,DEF,19.471594798083505,1501,12000000.0,3210708.8653086424,-8789291.134691358,-0.7324409278909465,16.300417207752275,14.982002301040993,-1.3184149067112827,-1.2547374653448067,0.8099144421629021,0.0,exact_age_validated,0.85,0.4715947980835047,24.0
