player_id_tm,player_name,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,log_market_value_eur,predicted_log_market_value,inefficiency_score,inefficiency_score_z,confidence_score,opportunity_score,matching_method,matching_confidence,age_diff,club_score
512352.0,Lasse Rosenboom,Holstein Kiel,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,8672743.190836834,8172743.190836834,16.345486381673666,13.122363377404328,15.975695699039898,2.8533323216355697,2.8256602195381464,1.0,2.8256602195381464,exact_age_club_validated,1.0,0.9185489390828216,100.0
948273.0,Mario Martín,Valladolid,Getafe Club de Fútbol S. A. D. Team Dubai,LaLiga,2024-2025,MID,20.602327173169062,1748,500000.0,6698864.46371275,6198864.46371275,12.3977289274255,13.122363377404328,15.717448586969375,2.595085209565047,2.569917631878397,0.85,2.1844299870966375,exact_age_validated,0.85,0.602327173169062,20.833333333333336
610608.0,Dominik Javorček,Holstein Kiel,"SK Slavia Praha, a.s.",Bundesliga,2024-2025,DEF,22.132785763175907,386,550000.0,6450374.991588022,5900374.991588022,10.727954530160039,13.217673557208654,15.679648825312695,2.461975268104041,2.438098613266567,0.85,2.0723838212765817,exact_age_validated,0.85,1.1327857631759066,31.25
1390649.0,Yan Diomandé,Leganés,RasenBallsport Leipzig,LaLiga,2024-2025,MID,18.472279260780287,545,600000.0,6398324.330338433,5798324.330338433,9.66387388389739,13.304684934198283,15.671546690663554,2.366861756465271,2.3439075286388245,0.85,1.9923213993430007,exact_age_validated,0.85,1.4722792607802866,41.379310344827594
927353.0,Johan Manzambi,Freiburg,Sport-Club Freiburg,Bundesliga,2024-2025,MID,18.986995208761122,335,750000.0,7556446.030453626,6806446.030453626,9.075261373938169,13.527828485512494,15.837911535831378,2.310083050318884,2.2876794720405216,0.85,1.9445275512344433,exact_age_validated,0.85,0.9869952087611225,59.25925925925925
807688.0,Yassin Belkhdim,Angers,Angers Sporting Club de l'Ouest,Ligue 1,2024-2025,MID,22.64476386036961,1523,500000.0,4989476.797736171,4489476.797736171,8.978953595472342,13.122363377404328,15.422841612077468,2.3004782346731396,2.27816780553032,0.85,1.936442634700772,exact_age_validated,0.85,0.6447638603696113,32.432432432432435
1061336.0,Pau Navarro,Villarreal,Villarreal Club de Fútbol S.A.D.,LaLiga,2024-2025,DEF,19.64955509924709,916,500000.0,4289660.035892849,3789660.035892849,7.579320071785697,13.122363377404328,15.27171804205147,2.1493546646471415,2.1285098575867476,0.85,1.8092333789487354,exact_age_validated,0.85,0.6495550992470918,48.78048780487805
1190411.0,Jesus Rodríguez,Real Betis,Calcio Como,LaLiga,2024-2025,MID,18.89664613278576,1111,700000.0,5580619.219111721,4880619.219111721,6.972313170159602,13.458835614025542,15.534810299367624,2.075974685342082,2.0558415298001043,0.85,1.7474653003300886,exact_age_validated,0.85,0.8966461327857616,19.047619047619047
917375.0,Antoine Hainaut,Parma,Parma Calcio 1913,Serie A,2024-2025,DEF,22.663928815879533,1206,750000.0,5631034.520524968,4881034.520524968,6.508046027366625,13.527828485512494,15.543803734661042,2.015975249148548,1.9964239783423743,0.85,1.6969603815910181,exact_age_validated,0.85,0.6639288158795331,58.82352941176471
743496.0,Kévin Danois,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,3646390.8582444065,3146390.8582444065,6.292781716488813,13.122363377404328,15.10924843040712,1.9868850530027924,1.967615903865965,0.85,1.6724735182860704,exact_age_validated,0.85,0.2765229295003415,31.818181818181824
